lemma	pos	semantic_tags
Cetina	pnoun	Z2
Ceuta	pnoun	Z2
Ceutí	pnoun	Z2
Ceylan	pnoun	Z2
ceñido	noun	A1.7+ S7.1-
Chad	pnoun	Z2
chai	verb	Z1
Chalamera	pnoun	Z2
chalota	noun	L3/F1
Chamartín	pnoun	Z2
champiñón	noun	F1 L3
Chandigarh	pnoun	Z2
Changchun	pnoun	Z2
Changsha	pnoun	Z2
Changshu	pnoun	Z2
Changwon	pnoun	Z2
Changzhou	pnoun	Z2
Chantada	pnoun	Z2
chantado	adj	Z2
Chapinería	pnoun	Z2
chaqueta	noun	B5 O2 Q4.1
charcutería	noun	F1
Charlotte	pnoun	Z2
chata	noun	O4.4 O4.1 F2
Chauchina	pnoun	Z2
Chañe	pnoun	Z2
Checa	pnoun	Z2
Checoslovaquia	noun	Z2 M7
Cheles	pnoun	Z2
Cheliábinsk	pnoun	Z2
Chella	pnoun	Z2
Chelva	pnoun	Z2
Chengdu	pnoun	Z2
Chequia	pnoun	Z2
Chequilla	pnoun	Z2
Chera	pnoun	Z2
Chercos	pnoun	Z2
Cheste	pnoun	Z2
Chicago	pnoun	Z2
chico	noun	S2.2m L2m Z4 P1
Chifeng	pnoun	Z2
Chihuahua	pnoun	Z2
Chilches	pnoun	Z2
Chile	pnoun	Z2
chile	pnoun	Z2 M7
chileno	adj	Z2 Z2 S2mf
Chilluévar	pnoun	Z2
Chillón	pnoun	Z2
Chiloeches	pnoun	Z2
chimenea	noun	H5 H2
Chimeneas	pnoun	Z2
Chimillas	pnoun	Z2
China	noun	Z2 M7
China	pnoun	Z2
Chinchón	pnoun	Z2
Chino	adj	Q4.3 H1 Q4.3 Z2 Q3 Z2 S2mf
chino	adj	Z2 Q3 Z2 S2.1 S2.2.
chino	noun	Z2 Q3 Z2 S2.1 S2.2.
Chipiona	pnoun	Z2
Chiprana	pnoun	Z2
Chipre	noun	Z2 M7 O1.2
Chipre	pnoun	Z2
chipriota	adj	Z2 S2.1 S2.2
Chirivel	pnoun	Z2
chispa	noun	O4.6+ O3 A2.2 N5- X5.2+ S2mf
chispeante	adj	X3.1 O4.5
Chittagong	pnoun	Z2
Chiva	pnoun	Z2
chocolate	noun	F1
Chodes	pnoun	Z2
Chodos	pnoun	Z2
Chonburi	pnoun	Z2
Chongqing	pnoun	Z2
chorizo	noun	F1
chorrito	noun	N5/O1.2/N3.2-
chorro	noun	M4
Chucena	pnoun	Z2
Chueca	pnoun	Z2
chuleta	noun	F1 F1
Chulilla	pnoun	Z2
chumbo	noun	O4.1 A12-
Chumillas	pnoun	Z2
chupar	verb	B1 M2 S1.1.3+ S6+
chuparse	verb	A1.1.1 B1
chutney	noun	F1
Chía	pnoun	Z2
Chóvar	pnoun	Z2
Ciadoncha	pnoun	Z2
Cibel	pnoun	Z3c
ciclo	noun	T1
Cidamón	pnoun	Z2
Cidones	pnoun	Z2
ciego	adj	O4.5
cielo	noun	S9 A5.1+
Ciempozuelos	pnoun	Z2
cien	adj	N1
cien	nun	N1
ciencia	noun	S5
ciento	adj	N1 A5
científicamente	adv	Y1 S5 Z5
científico	adj	Y1 S5
científico	noun	Y1 S2mf
cierre	noun	A10- T2- Q3% O2
ciertamente	adv	A7+ Z4
cierto	adj	A5.2 A7- N5-
Cieza	pnoun	Z2
cifra	noun	N1
Cifuentes	pnoun	Z2
Cigales	pnoun	Z2
cigarrillo	noun	F3 A1.9 E6 B2
Cigudosa	pnoun	Z2
Ciguñuela	pnoun	Z2
Cihuela	pnoun	Z2
Cihuri	pnoun	Z2
Cijuela	pnoun	Z2
cilantro	noun	F1 L3 B3
cilindro	noun	O4.4
Cillaperlata	pnoun	Z2
Cilleros	pnoun	Z2
Cillán	pnoun	Z2
cilíndrico	adj	O4.4
Cimballa	pnoun	Z2
cinchar	adj	X8+
Cincinnati	pnoun	Z2
cinco	adj	N1 T1.2 T3
cinco	num	N1 T1.2 T3
Cincovillas	pnoun	Z2
Cinctorres	pnoun	Z2
cincuenta	adj	N1
cincuenta	num	N1
cine	noun	H1 K1 K4
Cintruénigo	pnoun	Z2
cintura	noun	B1 B5
cinturón	noun	B5 O2 W3 E3- K5.1 M1 N3.8+
Cipérez	pnoun	Z2
CIR	abbr	Z3c
Cirat	pnoun	Z2
Cirauqui	pnoun	Z2
circo	noun	K1 E2+ E3+ A5.1+
circuito	noun	O3 S1.1.1 M7 K5.1
circulación	noun	O4.4
circular	adj	O4.4
circunstancia	noun	O4.1 A1.4 A3+ S1.1.1
circunstanciadamente	adv	A13.2
circunstanciado	adj	A13.2
Cirebon	pnoun	Z2
Ciria	pnoun	Z2
Ciriza	pnoun	Z2
ciruela	adj	O4.3
ciruela	noun	F1 L3
Ciruelas	pnoun	Z2
Ciruelos	pnoun	Z2
Cirueña	pnoun	Z2
cirujano	noun	B3 S2mf
Cisla	pnoun	Z2
cisma	noun	S9 A1.8 S2 A15-
cismático	adj	S9 A1.8 S2 A15-
Cisneros	pnoun	Z2
Cistella	pnoun	Z2
cisterna	noun	O2 M4fn M3fn
Cistierna	pnoun	Z2
Cistérniga	pnoun	Z2
citado	adj	Q2.2 Q1.2 G2.1
citar	verb	Q2.2 Q1.2 G2.1
citronela	noun	F1 L3 B3
citronella	noun	L3
ciudad	noun	M7
ciudadano	noun	G1.1 S2mf S5+ S2mf
Ciutadilla	pnoun	Z2
civil	adj	G1.1 S1.2.4+ G2.1 H1 G3- S2mf
civil	noun	G1.1 S1.2.4+ G2.1 H1 G3- S2mf
civilización	noun	S1.1.1 A5.1+++ O4.2+++
civilizado	adj	A5.1+ A2.1 G2.1+ S1.2.4+ P1 A5.1+ O4.2+
civilizar	verb	X2 P1 A5 A2 S2
Cixi	pnoun	Z2
Cizur	pnoun	Z2
clara	noun	F1
claramente	adv	A7+ A11.2+ A12+
claridad	noun	A10+ O4.3
clarificado	adj	O4.1
claro	adj	O4.3
clase	noun	A4.1
clasificación	noun	A4.1
clasificar	verb	A4
claustro	noun	H2 S7.1 P1 S5 S5
clavar	verb	A1.1.1
clave	adj	A1.1.1 A11.1+ O2 X9.2+ Q1.2
clave	noun	A1.1.1 A11.1+ O2 X9.2+ Q1.2
Clavijo	pnoun	Z2
clavo	noun	F1 L3 B3
clerical	adj	S9 S3.1
clero	noun	S9 S5 S3.1
Cleveland	pnoun	Z2
cliente	noun	I2.2/S2mf
clientela	noun	I2.2/S2c
clima	noun	W4
climatología	noun	W4
climatología	noun	W4
clorogénico	adj	O1
club	noun	K5.2 G1 S3.1
clásico	adj	O4.2
cláusula	noun	Q1.2 Q3
clérigo	noun	S9 S2.1
clínica	noun	B3 B3 H1
clínico	adj	B3 S1.2.1-
clón	noun	A6.1+
cm	noun	N3.7
cms	noun	N3.7 N3.3
CNMV	pnoun	Z3c
coadyuvar	verb	S8+
coagulación	noun	B2
Coaña	pnoun	Z2
Cobeja	pnoun	Z2
cobertura	noun	O2 F1
Cobeta	pnoun	Z2
Cobeña	pnoun	Z2
Cobisa	pnoun	Z2
cobre	adj	O4.3
cobre	noun	O1.1
Cobreros	pnoun	Z2
cobrizo	adj	O4.3
cobro	noun	A9+/I1 S1.1.4+
Coca	pnoun	Z2
cocción	noun	F1 A2.1
Cocentaina	pnoun	Z2
cocer	verb	N5.1 A1.1.1 A2.1
Cochabamba	pnoun	Z2
coche	noun	M1
cochinilla	noun	L2 O4.3
Cochín	pnoun	Z2
cocida	adj	N5.1/A1.1.1/A2.1
cocido	adj	N5.1/A1.1.1/A2.1
cocido	noun	F2
cocina	noun	O3 O2 F1 M7
cocinado	noun	A1.1.1/A2.1 F1
cocinar	verb	A1.1.1 A2.1
cocinero	noun	F1 S2mf
coco	noun	F1 L3
codiciado	adj	E2+
Codo	pnoun	Z2
codo	noun	B1 E3-
Codorniz	pnoun	Z2
Codos	pnoun	Z2
coeducación	noun	P1 S3.1
cofradía	noun	S9 S2 S3 S3.1
Cofrentes	pnoun	Z2
coger	verb	A1.1.1 A9
Cogollor	pnoun	Z2
Cogollos	pnoun	Z2
Cogolludo	pnoun	Z2
coherencia	noun	A7+ S1.2.6+ X2.5+
coherente	adj	A7+ S1.2.6+ X2.5+
cohete	noun	G3 Y1 W1fn Q2.2 F1 L2 N5+ A2.1 M5
Coimbatore	pnoun	Z2
coincidencia	noun	A1.4
coincidir	verb	T1.1.2 A6.1+ Q2.2
Coirós	pnoun	Z2
cola	noun	B1
Cola-cao	pnoun	F2 Z3 F1
colaboración	noun	S1.1.3+ S8+
colaborador	noun	S1.1.3+ S2mf G3 S2mf
colaborar	verb	S1.1.3+ S8+
colado	adj	A1.1.1/A2.1
colador	noun	O2
colagoga	verb	B3
colante	adj	O4.5
colar	verb	A1.1.1
colchón	noun	H5 E3+ E4
colección	noun	A9+ I1 B5
colectivo	noun	S5+ A4.2- A4.1c
colega	noun	I3.2 S2mf
colegio	noun	H1
Colera	pnoun	Z2
colerética	adj	O1
Coles	pnoun	Z2
colesterol	noun	O1 B2
colgado	adj	M2 M1 M8 G2.1 S7.1-
coliflor	noun	F1 L3
colina	noun	W3
colinabo	noun	L3 F1
Colindres	pnoun	Z2
Collbató	pnoun	Z2
Colldejou	pnoun	Z2
Collsuspina	pnoun	Z2
colmada	verb	A13.3
Colmenar	pnoun	Z2
Colmenarejo	pnoun	Z2
colmenilla	noun	H1/L2 L2/N5+
colocada	adj	A2.1/A1.1.1
colocado	adj	A2.1/A1.1.1
colocar	verb	A2.1 A1.1.1
colofón	noun	X5.2+ T2-/A1.1.1
Colombia	noun	Z2 M7
Colombia	pnoun	Z2
colombia	pnoun	Z2
colombiano	adj	Z2 Z2 S2mf
Colombo	pnoun	Z2
Colomera	pnoun	Z2
Colomers	pnoun	Z2
Colonia	noun	B4 G1.1 S7 M7 Z2
Colonia	pnoun	Z2
colonial	adj	M7 S7.1 C1
color	noun	O4.3
colorante	noun	F1 O1
colorido	adj	O4.3
Columbia	noun	Z1m Z2 M7
Columbus	pnoun	Z2
Colunga	pnoun	Z2
Colungo	pnoun	Z2
colza	noun	L3 F1
com	noun	Y2
comarca	noun	M7
Comares	pnoun	Z2
combatir	verb	A1.1.1 B3
combinación	noun	A1.8
combinado	adj	A2.2 A1.8+ S5+c F4
combinar	verb	A1.8 A1.1.1
COMCO	pnoun	Z3c
comensal	noun	F1/S2mf
comenzar	verb	M1
comenzó	verb	A3 M1
comer	verb	A1.1.1 F1
comercial	adj	I2.1
comercialización	noun	I2.2
comercializar	verb	I2.2
comerciante	noun	I2.2 S2
comercio	noun	I2
comestible	adj	F1 O4
cometer	verb	A1.1.1 S6+ A1.7+ G2.1
cometido	noun	A1.1.1 S6+ A1.7+/G2.1
comida	noun	F1 F1
comienzo	noun	T2+
Comillas	pnoun	Z2
comino	noun	F1 L3 B3
comisión	noun	I2.1.3 I1 G2.1
comité	noun	S7.1+ S5+c
como	adv	Z5
como	conj	Z5
Comoras	pnoun	Z2
compacto	adj	O4.5 O4
compaginar	verb	A2.2 A1.8+ S5+c F4
comparable	adj	A6
comparación	noun	A6.1 A5.1 Q3
comparar	verb	A6.1 A5.1 Q3
comparecencia	verb	A8 A10+ A3+ G2.1 K4 Q4
comparecer	verb	A8 A10+ A3+
compartir	verb	S1.1.2+
compañero	noun	S2.1 S2.2 S5 P1
compañía	noun	I2.1.3 S5+c S5+c G3 S5+c S3.1 K4 S5+c
compensación	noun	S8+
compensado	adj	S8+
competencia	noun	S7.3
competente	adj	X9.1+
competidor	noun	S7.3 S2
competir	verb	S7.3 A1.1.1
competitividad	noun	S7.3+
competitivo	adj	S7.3+
compitar	verb	S7.3/A1.1.1
complejidad	noun	A12
complejo	adj	X3.1 X3.5 O4.5 A12
complejo	noun	A12- H1 B2- X1
complementado	adj	S3.1/A2.2
complementar	verb	S3.1 A2.2
completado	adj	T2- Q1.2
completamente	adv	A13.2
completar	verb	T2- Q1.2
completo	adj	O4.4 A13.2
complicación	noun	A12-
complicado	adj	A12-
componente	noun	O2 N5.1-
comportamiento	noun	G2.2 A5 X6
comportar	verb	S1.1.1 A1.1.1 X6
comportarse	verb	G2.2 A5 X6
composición	noun	Q1.2 P1
Compostela	noun	S9 Z2 M7
compostelano	adj	Z2 S2.1 S2.2 S9
compota	noun	F1
compra	noun	I2.2/A1.1.1
comprador	noun	I2.2 S2
comprar	verb	I2.2 A1.1.1
compraventa	noun	I2.2 I2.1 I3.1 I2.2/N5
comprender	verb	X2
comprendido	adj	X2
comprensible	adj	X2.5+
comprensivo	adj	A5 A13+ X2.5+ S2mf
comprensión	noun	X2.5+
comprobar	verb	A5 A5.1
comprometer	verb	A6.1+ S1.1.2+ G2.2-
compromiso	noun	A6.1+ Q1.2
compuesto	adj	A1.1.1/K2
compunción	noun	S9 A5 A13+
compungido	adj	S9 A5 A13+ S2mf
computable	adj	Y2
computadora	noun	Y2
compás	noun	O2 C1 M1 N3.3
comunicación	noun	Q2.1 Q1.2 Q1.3 Q4.3
comunicar	verb	Q2.1 Q1.2 Q1.3 X2.2+
comunidad	noun	S5+c S2
comunismo	noun	G1.2
comunión	noun	S9 S5+
común	adj	A6.2
con	prep	Z5
Conakri	pnoun	Z2
conceder	verb	A9
concedido	adj	A9
concentración	noun	X5.1+ N5+ I2.2% O1.2 S5+c A9+ N5+/A2.1 Q2.2 G1.2
concentrado	adj	O4.5 O4.1 O4.2
concentrar	verb	X5.1+ I2.2% M6 N5+ O1.2 W3 I4
concepción	noun	X4.1 B1
concepto	noun	X4.1
concertado	adj	S7.1+ A1.1.1
concertar	verb	S7.1+ A1.1.1
concesión	noun	S7.4+ A9- I2.2 I1.3-
conciencia	noun	X2 X3 X5 S9
concienzudo	adj	S2 P1
conciliar	adj	S9
concilio	noun	S9
concluido	adj	T2-
concluir	verb	T2-
conclusión	noun	X6+ T2-
concreción	noun	A4.2+
concretamente	adv	A4.2+
concreto	adj	A4.2+
concupiscencia	noun	E2 S2 A5.1- S9
concurrir	verb	A1.1.1 A6.1+
concursante	adj	S1.1.3 P1 S2
concursar	verb	S1.1.3 P1
concurso	noun	S7.3
condena	verb	S9 A7 E6
condenación	noun	S9 A5.1-
condenado	adj	S9 S2.1 S2.2
condenar	verb	S9 A7 E6
condicionado	adj	B4 P1
condicionar	verb	A1.1.1
condición	noun	A3
condiscípulo	noun	S1.1.3 P1 S5
conducir	verb	M3 A1.1.1 M2 S7.1+
conducta	noun	S1.1.1
conejo	noun	L2mfn F1 Q2.1
Conesa	pnoun	Z2
conferencia	noun	Q2 X2.3 Q1.1 P1
conferir	verb	Q2.2 A9-
confesar	verb	S9 Q2 A5.1+
confesión	noun	S9 Q2 A5.1+
confesonario	noun	S9 H5
confianza	noun	A5.1A2
confidencialidad	noun	A10-
configurado	adj	O4.1
confirmar	verb	A7+ Q2.2 S9
confitado	adj	F1 O4.5
confitura	noun	F1 O4.5
conflicto	noun	G3 E3- A6.1-
conformado	adj	A6.1+
conformar	verb	A6.1+
conforme	noun	A6.1+
Confrides	pnoun	Z2
confundido	adj	X2.5- O4.1
confundir	verb	X2.5-
confusión	noun	X2.5-
congelación	noun	A1.1.1/O4.6-
congelado	adj	O4.6- M8 T2- E5-
congelador	adj	A1.1.1/O4.6-
congelar	verb	A1.1.1 O4.6-
congestión	noun	B2- N5.2+/N5
Congo	pnoun	Z2
Congosto	pnoun	Z2
Congostrina	pnoun	Z2
congregación	noun	S9 S3 G1.1 S5
congreso	noun	G1 S5
conjuntado	adj	S2 S3 S5 X1
conjuntamente	adv	S2 S3 S5 X1
conjunto	noun	S2 S3 S5 X1
conllevado	adj	A2.2 A1.8+
conllevar	verb	A2.2 A1.8+
conocer	verb	X2
conocido	adj	X2.2 A11.2
conocimiento	noun	X2.2 P1 A1.6 A5 X2
Conquista	pnoun	Z2
conquista	noun	X9.2+ S7.3 X9.2+ G3 S7.1+
consagración	noun	S9 S1.1.3 A4.2 A9
consagrado	adj	S7.2 S9
consagrar	verb	S9 A4.2 A9
consecución	noun	X9.2+ A9+
consecuencia	noun	A2.2
consecutivo	adj	N4
conseguir	verb	A9+
consejero	adj	S8+/S2mf
consejo	noun	Q2.2 S8
Consell	pnoun	Z2
consenso	noun	A6.1+
conserva	noun	F1 A2.1- T1.1.3
conservación	noun	W5 S8+ A9+ A2.1-
conservador	adj	O1 O1.1
conservante	noun	O1
conservar	verb	A1.1.1 T1.1
conservatorio	noun	H2 K2 X2.3
considera	verb	X2
considerable	adj	N5+ X2.1 X2.4 X6
consideración	noun	X2.1
considerado	adj	X2.1
considerar	verb	A5 X2.1
consigo	verb	A1.1.1 Q2
consiguiente	adj	A2.2
consistencia	noun	O4.5
consistente	adj	O4.5
consolar	verb	S8+
consolidado	adj	A7+/A2.1
consolidar	verb	A7+ A2.1
consonancia	noun	A6.1+
conspiración	noun	G2.1- G2.2-
constancia	noun	T2++ X8+
constante	adj	A2.1- N2 T2++ S6+
constantemente	adv	T2++
Constantina	pnoun	Z2
Constantí	pnoun	Z2
Constanzana	pnoun	Z2
constar	verb	A5.2-
constitucional	adj	G1.1
constitución	noun	G1.1 B2 O1 A1.8+
constituir	verb	A1.1.1 A3+ A1.8+ A2.2
construcción	noun	H1 A1.1.1 O2 X2.1
constructivo	adj	S8+
construido	adj	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
Consuegra	pnoun	Z2
consulta	noun	Q2.1 Q1.1/S8+
consultado	verb	Q2.1 Q1.1/S8+
consultar	verb	Q2.1 Q1.1 S8+
consumidor	noun	I2.2 S2
consumir	verb	I2.2 W5
consumo	noun	I2.2 W5
contabilidad	noun	I1 I1.3 I2.1 I2.1.2 P1 Y1
contable	adj	N1
contable	noun	I3.1 I2.1.3
contactar	verb	Q1.1 S1.1.1 S3 S2mf
contacto	noun	Q1.1 S1.1.1 S3 S2mf
Contamina	pnoun	Z2
contar	verb	N2 Q2.2 Q2.1 A10+ A11.1+
contemplación	noun	S9 X2.4
contemplar	verb	X2.4 S9
contemplativo	adj	S9 X2.4 S2mf
contemporáneo	adj	T1.1.2 S2mf
contención	noun	A1.7+
contener	verb	M2 M8
contenido	noun	O1 P1
contestación	noun	Q2.2 S1.1.1 X4.1 X9.2+
contexto	noun	O4.1 A3+ A2.2 Q3
continente	noun	B1 W3
continuación	adj	T2++ N6+
continuado	adj	T2++
continuamente	adv	T2++ N6+
continuar	verb	T2++
continuidad	noun	T2++
continuo	adj	T2++
contra	prep	Z5 A1.8 S3
contracción	noun	B1 N3.2-/A2.1
contracíclico	adj	N4
contradicción	noun	A6.1-
contradictorio	adj	A6.1-
contraetiqueta	verb	Q1.2
contrario	adj	A51 A1.8
contrarrestado	adj	A6.1-
contrarrestar	verb	A6.1- S8-
contrastar	verb	A6.1-
contraste	noun	A6
contratación	noun	Q1.2/I3.1 Q1.2/I2.1.2 Q1.2/G2.1 Q2.2
contratado	adj	Q1.2/I3.1 Q1.2/I2.1.2 Q1.2/G2.1 Q2.2
contrato	noun	Q1.2 I3.1 Q1.2 I2.1.2 Q1.2 G2.1 Q2.2
Contreras	pnoun	Z2
contribución	noun	A9- A2.2 S1.1.3+
contribuido	adj	S8+
contribuir	verb	S8+
control	noun	S7.1+ A1.7+ O2 I1 G1 A1.9
controlado	adj	S7.1+ A1.7+ G1 I1
controlar	verb	S7.1+ A1.7+ G1 I1
contundente	adj	O4.5 X3.1 N5
convencimiento	noun	A7+ A7+ Q2.2
convencional	adj	A6.2+
convención	noun	A6.2+
conveniencia	noun	A12+ S8+
conveniente	adj	A12+ S8+
convenio	noun	A6.1+ Q1 S1.1.3+ A6.1+/G1.1
convento	noun	S9 H1 S5
conventual	adj	S9 S5
conversación	noun	Q3
conversión	noun	S9 E1 A2.1
converso	adj	S9 S2.1 S2.2 A2.1
convertido	adj	A2.1
convertir	verb	A2.1
convertirse	verb	A2.1
convicción	noun	X2.1 X4.1 G2.1
convincente	adj	A7+ A7+ Q2.2
convocar	verb	Q2.2 S1.1.1 Q1.3 X7+ S9%
convocatoria	noun	T1.3 P1
Coomonte	pnoun	Z2
cooperación	noun	S8+
cooperativa	adj	S8+
cooperativo	adj	S8+
coordinación	noun	S7.1 Z5
coordinadamente	adv	S7.1 Z5
coordinador	noun	P1 S7.1 S5
coorganizado	adj	S7.1+  S5+@
copa	noun	O2
Copenhague	noun	Z2 M7
Copenhague	pnoun	Z2
Copernal	pnoun	Z2
copia	noun	A5.4- Q4.1 Q4.2 Q1.2
copiar	verb	A1.1.1
copo	noun	W4 O2
Copons	pnoun	Z2
copresidir	verb	G1.1/S7.1+
corazón	noun	F1 B1 F1
Corbalán	pnoun	Z2
Corbera	pnoun	Z2
Corbins	pnoun	Z2
Corcos	pnoun	Z2
Corcubión	pnoun	Z2
cordero	noun	L2 F1 F4
cordobés	adj	Z2 M7
Cordovilla	pnoun	Z2
Cordovín	pnoun	Z2
Corduente	pnoun	Z2
Corea	noun	Z2
coreano	adj	Z2 S2.1 S2.2
Corella	pnoun	Z2
Corera	pnoun	Z2
Coreses	pnoun	Z2
Coria	pnoun	Z2
Coripe	pnoun	Z2
Coristanco	pnoun	Z2
Cornago	pnoun	Z2
corona	noun	B5 S7.1+ G1.1 B1 W4 I1 B3 O4.4 S7.1+ M6 X9.2+
coronar	verb	S7.3 A1.1.1
coronel	noun	G3 S7.1+ S2mf
Corpa	pnoun	Z2
corporación	noun	I2.1 S5+c G3/S5+c S3.1
Corporales	pnoun	Z2
corporativo	adj	I2.1 S5+c G3/S5+c S3.1
Corral-Rubio	pnoun	Z2
corrección	noun	S9 A5+ A1.8 S1.2.4+
correctamente	adv	A5.3+ A1.8
correctivo	adj	O4.5/X3.1/A5
correcto	adj	O4.5 X3.1 A5
corrector	adj	O4.5/X3.1/A5
correo	noun	Q1.2
correoso	adj	F2 F1 O4.5 X3.1
correr	verb	M1 N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
corresponder	verb	S1.2
correspondido	adj	S1.2
correspondiente	adj	A2.2 A6.1+ S3.1
corriente	adj	A6.2
corroborar	verb	A10+ A7+ Q2.2
corrupción	noun	G2.2- G2.1- Q3
cortado	adj	O4.1
cortado	noun	F2 A4.1
cortador	adj	I4/S2mf O2
cortar	verb	A1.1.2 A2.1
corte	noun	O4.5 O4.4
Corteconcepción	pnoun	Z2
Cortegada	pnoun	Z2
Cortegana	pnoun	Z2
Cortelazor	pnoun	Z2
Cortes	pnoun	Z2
cortesía	noun	S1.2.4+
corteza	noun	L3 O1.1
cortezas	noun	L3/O1.1
corto	adj	A1.1.2 A2.1
cortés	adj	S2.1 S2.2 S1.2.4+
cortésmente	adv	S1.2.4+
Corullón	pnoun	Z2
Coruña	pnoun	Z2
coruñense	adj	Z2 S2.1 S2.2
Corán	noun	Q4.1 S9
Corçà	pnoun	Z2
Cosa	pnoun	Z2
cosa	noun	O2 X4.1 A7- S2mf L2mf
cosas	noun	O1 A1 O2 X4.1 A7-
Coscurita	pnoun	Z2
cosecha	noun	F4
coser	verb	A2.1 M1
Coslada	pnoun	Z2
Cospeito	pnoun	Z2
costa	noun	W3
coste	noun	I1.3
coste-beneficio	port	I1.3 I2
costilla	noun	B1 F1
Costitx	pnoun	Z2
costumbre	noun	A6.2+
Costur	pnoun	Z2
Cosuenda	pnoun	Z2
Cotes	pnoun	Z2
cotidiano	adj	Q4.2 B4 S2mf T1.1.2 N6+
Cotillas	pnoun	Z2
cotizado	adj	A9- A2.2 S1.1.3+
cotizar	verb	A9- A2.2 S1.1.3+
Cotonú	pnoun	Z2
Covaleda	pnoun	Z2
COVAP	abbr	Z3
Covarrubias	pnoun	Z2
Covelo	pnoun	Z2
Cox	pnoun	Z2
coyuntura	noun	A3+ O4.1 M6 I3.1@
Coín	pnoun	Z2
CPE	abbr	Z3c
CPSS-IOSCO	abbr	Z3c
CRD	abbr	Z3c
creación	noun	A1.1.1 T2+
creado	adj	A1.1.1/T2+
creador	noun	A1.1.1 S2mf A2.2 S2mf
crear	verb	A1.1.1 T2+
creativo	adj	C1 S2mf X2.1 A6.2-
Crecente	pnoun	Z2
crecer	verb	N3.2+/A2.1 A2.1+ A5.1+/A2.1
creciente	adj	N5+/A2.1
crecimiento	noun	I1 B2
crediticia	noun	I1.1 A5.1+
credulidad	noun	X2.1 S9 A5.1 X2.1 S8+ T1.1.3 E1+
creencia	noun	X2.1 S9 X2.1 S8+ T1.1.3 E1+
creer	verb	S9 X2.1
Creixell	pnoun	Z2
crema	noun	F1 A9+ S7.1+ B3 O1.2 O4.3 A5.1+++
cremosa	noun	O4.5/X3.1
cremosidad	noun	O4.5 X3.1
cremoso	adj	O4.5 X3.1
creo	verb	S9 X2.1 S8+ T1.1.3 E1+
Crespià	pnoun	Z2
Crespos	pnoun	Z2
Cretas	pnoun	Z2
Crevillent	pnoun	Z2
creyente	adj	S2.1 S2.2 S9 S5 X2.1 S8+ T1.1.3 E1+
creíble	adj	X2.1+
criadora	noun	F4/S2m
crianza	noun	F2 T3 M8
criar	verb	S1.1 P1 X1
Crimea	noun	Z2 M2 E3 G1.1
criminal	adj	G2.1- A5.1- G2.1- S2mf
criptoxantina	noun	O1
crisis	noun	A12- A1.9 A5.1
cristal	noun	H5 O1.1 O2
cristalizar	verb	O1.1 A7+
cristianismo	noun	S5 S9 X2.1
cristiano	adj	S9 S9 S2mf Z1mf X2.1 A5.1
Cristina	pnoun	Z2
Cristo	noun	Z1m Z4 S9
Cristóbal	pnoun	Z2
criterio	noun	X4.1 X2.1 X2.1 A5 X6+ G2.1 X4.2
criticar	verb	Q2.2 E2-
Crivillén	pnoun	Z2
Croacia	pnoun	Z2
crocante	adj	O4.5
CRR	abbr	Z3c
CRTA	abbr	Z3
cruce	noun	F4 M6
crudo	adj	F1 F2 O4 O4.1 O4.6-
crujiente	adj	O4.5 O4.2- X3.2
crustáceo	noun	F1 L2 A4.1
cruz	noun	Z1 E6 H5
cruzado	adj	S9 S2.1 S2.2 G3
cruzado	noun	S9 S2.1 S2.2 G3
cruzar	verb	M1 M6 S8- A1.8+ A6.3+ F4 L2 O4.4 Q1.2 E3- S1.1.1 S9
Cruïlles, Monells I Sant Sadurní de L'heura	pnoun	Z2
crédito	noun	I2.1
crédulo	adj	S2.1 S2.2 S9 A5.1 X2.1 S8+ T1.1.3 E1+
Crémenes	pnoun	Z2
crítica	noun	Q2.2/E2- A11.1+ X2.4
crítico	adj	Q2.2 E2- A11.1+ X2.4
crónico	adj	T1.3+
cuaderno	noun	Q1.2 P1
cuadrado	adj	O4.4 A6.1+ N2 S7.4 M3 H3 T3+ S2mf
cuadragésimo	adj	N4 N5
cuadragésimo	noun	N4 N5
cuadragésimo	num	N4 N5
cuadro	adj	H5 B2 C1 O1
Cuadros	pnoun	Z2
cuadruplicado	adj	N3.2+/A2.1
cuajada	noun	F1
cuajado	adj	O4.5 O4.1
cuajar	verb	A2.1 F1 F2
cuajo	noun	O1
cual	pron	Z5 Z8
Cualedro	pnoun	Z2
cuales	adj	Z5
cualidad	noun	O4.1 A4.2+ N2
cualificación	noun	P1 X9.1 A1.7+
cualquier	adj	Z5
cualquier	noun	N5.1+ N5
cualquiera	pron	Z8mf
cuando	adv	Z5 T1.1
cuando	conj	Z5 T1.1
cuanta	noun	Z5 T1.1 N3.1
cuanto	adj	Z5 T1.1 N3.1
cuarenta	num	N1 T3
cuaresma	noun	S9 T1.3 A1.8-
cuaresmal	adj	S9 T1.3 A1.8-
cuarto	adj	N4 N5
cuarto	noun	N4 N5 P1
cuarto	num	N4 N5
cuatrimestre	noun	T1.3 P1
cuatro	adj	N1
cuatro	num	N1
Cuba	noun	Z2 O4.6+
Cuba	pnoun	Z2
cuba	pnoun	Z2 H5
cubano	adj	Z2 Z2 S2mf
Cubel	pnoun	Z2
Cubelles	pnoun	Z2
Cubells	pnoun	Z2
cubierto	adj	O4.2
