lemma	pos	semantic_tags
doktorát	N	P1
propouštět	V	M2 M1 L2 T2+ A1.1.1
zadnice	N	O2 F3 B1 E3- S7.1-@
ženit	V	S4 A2.2
doprdele	I	B1 O4.2- O4.2-/S2mf
sbíhat	V	A6.1+/A2.1 M1
Karibik	N	Z2
rozvážný	A	A1.3- S1.2.6-
skrčit	V	O4.1/B1
bublat	V	O4.5 X3.2 A1.1.1 E1
dehet	N	O1.2
transakční	A	I2.2 S1.1.1 A1.1.1
dřímota	N	B1
vyšetřující	A	X2.4 B3 P1
architektonický	A	H1 O4.1
ovčí	A	L2mfnc
bezpodmínečný	A	Z7- N5.1+ A1.7-
bezbarvý	A	O4.3
protektorát	N	S7.1-/M7
šlechetný	A	G2.2+ S7.1+ O4.2+
vypouštět	V	M2
vyklopit	V	Q2.2 Q2.1 X3 A10+
Heather	N	Z1mf
Miller	N	Z1mf
Bart	N	Z1m
připevnit	V	A1.7+ A2.2
plavání	N	K5.1/M4 M4
převalovat	V	M1 M2 A1.1.1
vyvolený	A	X7+
refrén	N	K2 Q2.1/N6+@
Paulo	N	Z1m
pluralitní	A	A6.3+
odstrašování	N	S8-
vrt	N	A1.1.1 G3
omráčit	V	E5- B2-@
lpění	N	A1.7+ S7.1-
modravý	A	O4.3 S1.2.4- G1.2
zvrhlý	A	S1.2.3+ G2.2-
mužíček	N	S2.2m
pokřivovat	V	A5.2-/Q2.2 O4.4
nablýskaný	A	O4.2+
odhalený	A	A10+ A15- G2.2-/S3.2
bylina	N	L3 F1
vyvstávat	V	A1.1.1 M1
vyzvánět	V	Q1.3 X3.2 A8 O4.4
odpuzovat	V	S8- O4.1 G3 E2-
uprchlický	A	M1/S2mf
podezíravý	A	X2.1/A5.1- G2.1-
lexikální	A	Q3
modifikace	N	A2.1+
opičí	A	L2mfn G2.2-/S2mf
proutek	N	O2 B5 Q2.2
bratrství	N	S5+c
šedavý	A	O4.3 O4.2- E4.1-
zrůda	N	L2/S9mfn G2.2-/S2mf
konev	N	O2 O1.1 I1.1 F3
detektivní	A	G2.1/S2mf
stoprocentně	D	A13.2 Z4
bojující	A	S8- X8+ E3- G1.2
propozice	N	Q2.2 X4.1
hrátky	N	K5.1 K5.2 X7+ A1.1.1 L2 F1
vynucovat	V	S6+ S7.1+/X7-
emitovat	V	M2
zaslat	V	M2 A2.2
Langley	X	Z1mf Z2
ocásek	N	L2 O2 M6 B5 X2.4/S2mf
sádra	N	O1.1 B3
psychiatrie	N	B3/X1
vyhodnocovat	V	A5.1 N2
nakažený	A	B2-
krajský	A	M7
maniak	N	S1.2.6-/S2mf B2-/S2mf
ohon	N	B4
ohánět	V	M2
maskovaný	A	A10-
mrknutí	N	O4.1
destinace	N	M6
zamaskovat	V	A10-
lóže	N	O2 O4.4 Q4.3 G2.1 H2 K5.1 B5/K5.1@ A4.1@
Bert	N	Z1
voskový	A	O1.1
cholesterol	N	O1
přistěhovalecký	A	M1/M7/S2mf
márnice	N	L1-/H1
konsorcium	N	S5+c
vystavený	A	A10+ A15- G2.2-/S3.2
ziskovost	N	I1.1
monitorování	N	X2.4
krédo	N	X2.1 S9
kurikulum	N	P1
altruistický	A	S1.2.2-
absurdita	N	S1.2.6-
vyprovodit	V	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
trs	N	N5+
přezka	N	B5 O4.4
tratit	V	X9.2- A9- M6/A5.3- L1-
podložený	A	A5.2- A2.2-
štěkot	N	L2/X3.2
ledabyle	D	S1.2.1+ N6-
vydláždit	V	H1 A1.1.1
hněvivě	D	E3-
drsně	D	O4.2-
švec	N	B5/S2mf F1
Kelly	N	Z1mf
odposlouchávat	V	X3.2
videozáznam	N	Q4.3
prázdninový	A	K1/T1.3
zastírat	V	A10-
špatnost	N	G2.2- A5.1+
flek	N	O4.4 O2 B2- M7 N5- Q4.3
poškrábaný	A	B2- A1.1.1 A1.1.2
signální	A	Q1.1 X2.2 X4.1 O2 Y1
potkan	N	L2mfn G2.2-/S2mf Q2.2
wellingtonský	A	Z1mf Z2 Z3c
objasnění	N	A7+/Q2.2
degradace	N	G2.2- A5.1-/A2.1 A1.1.2
podezíravost	N	X2.1/A5.1- A7 N5---
kalý	A	G2.2-
vrávorat	V	M1 N4 E5- N4 A12-
vyprchat	V	O1.3 A10-
přehodnocení	N	Q4 X2.4
intrika	N	G2.2-
Lester	N	Z1m
kapku	D	A13.7
věcně	D	I3.2+
písčitý	A	W3 O4.3
svěšený	A	M2 M1 M8 G2.1 S7.1-
kuřák	N	F3/S2mf K4%
rezistence	N	S8- S1.2.5+
arcibiskup	N	S9/S7.1+/S2mf
opatrovat	V	A6.2+ A8 S8+ X5.1+
pochybení	N	X9.2- A5.1-/A2.1
cirkusový	A	K1
utkvět	V	X2.2+
aktivismus	N	G1.2/X7/A2.1
přímka	N	O4.4 A5.2+ N4 A7+ A6.2+ S3.2 F2
přeložený	A	Q3 A2.1+
tržba	N	I2.2 I2.2/I1.3-
dřepnout	V	M1 H4
obsloužit	V	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
Muriel	N	Z1f
Riceová	N	Z1mf Z3c
zalesknout	V	O4.3
zběžně	D	X3.4 O4.3%
urychlovat	V	N3.8+/A2.1
kamión	N	M3fn
vykázat	V	A10+ S1.1.1
Adolf	N	Z1m
nejednou	C	N6+
rozhodčí	N	K5.1/S2mf Q2.2/S2mf
bachař	N	A15+/I3.2/S2mf O2/A15+
metla	N	E6-
stupidní	A	S1.2.6- X9.1-
praskání	N	X3.2
krasavice	N	O4.2+ B4
lenost	N	X5.2-
hádek	N	E3-
předvídaný	A	X2.6-
kartáč	N	B4/O2 S1.1.1 L2
cynik	N	X2.1/S2mf S7.2-/S2mf
uvědomělý	A	X2.2+ X5.1+ X7+ B1
šnek	N	L2
ženich	N	L2/S2mf S4/S2.2m
zjednodušující	A	A12+
politování	N	E4.1-
pozítří	D	T1.1.3
behaviorální	A	S1.1.1
ozbrojit	V	G3
manifestace	N	G1.2 A10+
šťavnatý	A	O1.2 S1.2.4-
zmlátit	V	X9.2+/S7.3 X9.2+/G3 S7.1+ E3- A1.1.1 A5.1++ B1
vystudovat	V	P1 X2.4
transferový	A	M6/A2.1+ A9- I3.1/A2.1+ Y2 M3 M4 M5 C1
nachový	A	O4.3
věstit	V	X2.6+
zapnutý	A	B5
instalatér	N	H2/S2mf
přidělovat	V	A9-
lidičky	N	S2mfc
přemáhat	V	S8- X8+ E3- G1.2
jachta	N	M4
ústraní	N	A10-
khaki	A	O4.3
odcizit	V	S5- A10+
vytrysknout	V	N5 A1.1.2
souš	N	W3 M7
vykreslit	V	C1 Q2.2
nahrát	V	Q1.2 K3
pročistit	V	M2 A7+ A10+ I1.1 B4 O4.1
povlečení	N	B5 O2 Q1.2 N5
nasáklý	A	O1.2 B4
prohlubování	N	N3.3+/A2.1 N5+/A2.1 O4.3
dublinský	A	Z2
Hilton	N	Z3c Z1mf
nadmíru	D	A13.3
nápadník	N	S3.2/S2.2m I2.2/S5+
zkurvený	A	S3.2/B1 E6+
skomírající	A	L1- T2-
broskev	N	F1 L3 O4.3 O4.2+
ocenitelný	A	A1.5.2+ A11.1+
bezesný	A	B1
obdélník	N	O4.4
pelest	N	O2 M7 T1.2 S7.1+@
žertovný	A	E4.1+
Rex	N	Z1m Z3mnc
rétorický	A	A11.2+
znervózňovat	V	E6-
kryt	N	H1/A10- H4/H1c
Mozart	N	Z1mf
pomatený	A	B2-/X1 S1.2.6- X5.2+ E4.1+
sjednocování	N	S5+ Q3%
zastrašovat	V	E5-
vzpřímeně	D	O4.4
jednomyslně	D	A6.1+
podcenit	V	N5- A11.1- X2.1/A5.3-
Hampshire	N	Z2 Z1mf
osten	N	B1 H1 Q4.1 N3.1
znásobit	V	N2 N5+/A2.1
namouduši	D	Z4 A5.2+
pointa	N	Q2.1 X4.1 A5.1 A1.5.2 M7 T1.2 O4.4 O3 K5
pudr	N	O1.1 B4 G3
blaženost	N	E4.1+
požární	A	O4.6+
sanovat	V	G2.1/I1 N5---/M4 M2/M5 A1.1.1
smrtelnost	N	L1-
baret	N	B5
zavadit	V	B4 A1.1.1
Pedro	N	Z1m
velebit	V	Q2.2
Miláno	N	Z2
tentam	A	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
pasák	N	S3.2/S2mf
přikročit	V	M1 S1.1.3+
nastávat	V	A1.1.1 M1
partikulární	A	X5.2+
zanedbat	V	A1.9
loupež	N	G2.1- A9-
pacifik	N	Z2 Z3c
ochablý	A	O4.5 X5.2- A5.1- N3.8-
holit	V	B4 A1.1.1 N5-/A2.1
sytý	A	I1.1+ O4.1 N5+ X5.2+ E4.1+
chorobný	A	O4.2-
zakvílet	V	Q2.2 X3.2
formulovaný	A	X2.1 Q2.2
idealista	N	X2.1/A5.1+++/S2mf
narkotikum	N	F3
přihláška	N	Q1.2 A1.5.1 Y2 X5.1+ A1.1.1
urychlení	N	N3.8+/A2.1
citově	D	E1
odklonit	V	M2 X5.1-
bob	N	F1 F2/O1.1
zdržení	N	T4-
vstupenka	N	Q1.2 G2.1/Q1.2 G1.2
zákrut	N	O4.4 M6 K5.1
zatýkat	V	G2.1
vyznít	V	X3.2 Q2.2 A8 N3.1%
oční	A	B1 X3.4
flétna	N	K2
spisovatelský	A	Q4.1/S2mf Q1.2/S2mf
zlozvyk	N	S1.1.1 A6.2+ B5@
setrvačnost	N	M8 A2.1-
lyrický	A	Q3
pasta	N	B4
nasazovat	V	M2 Q2.1 Q2.2 A1.1.1
jednotlivě	D	N5-
zasraný	A	S3.2/B1 E6+
aplikovaný	A	Q2.2 A1.5.1 A1.2+ A1.8+ S7.1+
pravdě	D	A5.2+
prototyp	N	A4.1/X2.4
třenice	N	M1 E3-
Fox	N	Z1mf
stolice	N	H5 G2.1c
planina	N	W3
letec	N	M5/I3.2/S2mf M4/I3.2/S2mf X2.4 Y1
rytina	N	A1.1.1 C1
snášenlivost	N	S7.4-
chomáč	N	N5+
divergence	N	A6.1-
potrpět	V	E2+
poobědvat	V	F1
hinduistický	A	S9
talár	N	B5
seškrtat	V	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
marketing	N	I2.2
objevení	N	A10+
hrbolatý	A	X3.3 O4.5 B2 E3- S1.2.4- O4.2- A4.2- A12- W4
Christopher	N	Z1m
odsouvat	V	S7.1-/A2.1
teolog	N	S9/S2mf
modelka	N	O2/A5.4- A4.1 X4.2 A5.1+++ C1/S2mf B5/I3.2/S2mf
kosmetický	A	O4.1 B4
odvod	N	G1.1/I1.1
ruina	N	A1.1.2 I1.1--- H1/A1.1.2
opomenout	V	X9.2- A5.1-/A2.1
Enidin	A	Z1f
harvardský	A	Z1mf Z3c
rozvrátit	V	A1.1.2
kanec	N	L2mn
reprodukovat	V	A6.1+ A5.4- A1.1.1/N6+ S3.2/B1
týrat	V	E3- B2- E4.1---
Denis	N	Z1f
poohlédnout	V	A8 X3.4 X2.4 X7+ Z4
znepokojivě	D	E5- E6-
zoologický	A	M7/L2
urputný	A	E3-
shrnutí	N	Q2.2
maršálek	N	K5.1/S2mf G2.1/S2mf G3/S7.1+/S2mf
Chelsea	N	Z2 Z3c Z1f
usrknout	V	F2
podkova	N	O2/L2 O4.4 K5.1
slyšitelný	A	X3.2+
automobilka	N	M3
pulsovat	V	M1
rozčilit	V	E4.1- A2.1+ M2
peso	N	I1
exportovat	V	I2.2/M2
přeceňovat	V	N5.2+ A11.1+ X2.1/A5.3-
upír	N	S9/S2mf
stamilión	N	N1
ošálit	V	G2.2- E4.1+
hostinský	N	S7.1+/H4/S2.2m
otevírání	N	A10+ T2+
kánoe	N	M4
sepjatý	A	A1.7+
severoatlantický	A	Z2
přeslechnout	V	X3.2 X2.3+ G2.1@
okrouhlý	A	N5 K5.1 M1 F2 B3 F1 K2% G3%
bourbon	N	F2 F1
zavolání	N	Q2.2 S1.1.1 Q1.3 X7+ S9%
šňůrka	N	O1.1 N5 N4 S5+c Q1.2
Nicole	N	Z1f
hybridní	A	A2.1+
pět	V	N1 T3 T1.2
cukroví	N	F1
usnesení	N	X6+ X9.2+
Baltimore	N	Z2
reproduktor	N	Q2.1/S2mf G1.1/S2mf O3
rohož	N	H5 O2
tuze	D	A13.3
vytrpět	V	E4.1- B2- X3 A5.1-/A2.1 S7.4+
vypětí	N	X8+ O2
zavánět	V	E3- X3.2
Wayne	N	Z1mf
oteklý	A	O4.4
řinout	V	A1.1.1/O1.2 W4 M1/N5+
lví	A	L2mfn
vyrážet	V	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
vrčení	N	X3.2 Q2.2 L2/Q2.1
měřený	A	N3.1
využitý	A	A1.5.1-
koulet	V	M1 M2 A1.1.1
sykot	N	X3.2 Q2.2
pokoření	N	S7.2-
oukej	D	Z4 A5.1+
anatomický	A	B1
pohrabáč	N	O2 K5.2
kameraman	N	Q4.3/I3.2/S2.2m
Vlám	N	Z2 Z2/Q3 Z2/S2mfnc
pane	T	S7.1+/S2.2m
sběratel	N	A9+/S2mf G1.1/S2mf
gram	N	N3.6
komponent	N	O2 N5.1-
vyplašit	V	E5-
elektronika	N	O3
bezradný	A	S1.2.5- S7.1- X9.1-
sebejistě	D	E6+
prásknutí	N	A1.1.1 Q2.2
popruh	N	O2
chládek	N	O4.6- S1.2.1- O4.2+ E6+
Frederick	N	Z1m
slunečník	N	O2
korunní	A	Z3c
rozlišování	N	A6.1- A5.1+ S7.2+
zmrznout	V	O4.6- M8 T2- E5-
partyzán	N	S8+/S2mf
nikdá	D	T1/Z6
škrtnout	V	I3.1- E3- A1.1.1 A11.2+ A8 E2+ X3.2 A9+
iris	N	Z1f
sentiment	N	E1 X4.1
falšovaný	A	A5.4+ A5.2+
palanda	N	H5
píchat	V	S3.2/B1 E6+
drbat	V	B2- A1.1.1 A1.1.2
podvědomý	A	B1 X2.2-
Kreml	N	Z2
připravenost	N	X7+ X5.2+ S8+
emoční	A	E1
zbídačený	A	I1.1- A5.1-
ještěrka	N	L2mfn
potemnělý	A	O4.3 E4.1- E3-
kvantita	N	N5
přístřeší	N	H1/A10- H4/H1c
spolujezdec	N	M3/S2mf M4/S2mf M5/S2mf
pokroucený	A	O4.4 G2.2- B2-/X1
proslout	V	X2.2+ S1.2.1+
usedlost	N	H1
připít	V	F2/B1
odstoupení	N	A9- Q2.2 S7.1- I3.1
škemrat	V	Q2.2/E6-
svatost	N	S9
promarněný	A	N5.2+ X9.2- N3.2-/A2.1
neutralita	N	S5-
přimhouřený	A	X3.4
feministka	N	S2.1f/G1.2
zažehnout	V	W2 O4.6+
apokalyptický	A	A1.1.2
vrtoch	N	X7+
šat	N	B5
masitý	A	O4.2
podtrhnout	V	A11.1+ Q1.2
koření	N	F1 X5.2+
artikulace	N	Q2.1 X3.2 A2.2
skladování	N	A9+
čtveřice	N	N1 T3 T1.2
oblékání	N	B5
Ralphův	A	Z1m
nožička	N	B1 O2 N3.3
oddech	N	E3+
libo	D	E2+
jmout	V	T2+
vykompenzovat	V	A6.1- Q4.1 H1
vehementně	D	E3- S1.2.5+
vyhlašovat	V	Q2.2 K5.1%
míhat	V	O4.3/N6 A10+ N3.8+ G2.1-
přebytkový	A	N5.2+
marmeláda	N	F1 M3/M8
dopolední	A	T1.3
Paddy	N	Z1m
mužík	N	S2.2m
koncentrační	A	X5.1+ N5+ I2.2% O1.2
bezpříkladný	A	A6.2-
podřízenost	N	S7.1- Q1.2
Massachusetts	N	Z2 Z3c
částečka	N	O2 O1
proklít	V	Q2.2 A1.4-
podřizovat	V	S7.1-
lepenka	N	O1.1
kličkovat	V	B5 A1.1.1 A1.8+ M1
obtěžování	N	G2.2- E6-
láskyplný	A	E2+
ochranka	N	G2.1 A15+ E6+ I1.1
skrýš	N	A10-
zpracovat	V	A1.1.1 Y2 M1
parodie	N	A6.1+
krůta	N	F1 L2mfn
vystihovat	V	A9+
arktický	A	Z2
vyrozumět	V	X2.5+
vypočitatelný	A	X2.6-
velkorysost	N	S1.2.2-
vzpruha	N	S8+
koktat	V	Q2.2/B2-
motýlek	N	B5 O2 S5+ A1.7+ K5.1/S7.3+
Denisin	A	Z1f
lichotka	N	S7.2+/Q2.2 O4.2+
půlnoční	A	T1.2
podobizna	N	C1 Q2.1
kamsi	D	M6
zahubit	V	L1- A12- A1.5.1 E4.1-/A2.2
vroucí	A	O4.6+ E3-
Bartholomew	N	Z1m
dupot	N	S2 M4fn X3.2/M1
rozštěpit	V	A6.1- A1.1.2 S1.1.2-
pramalý	A	N3.2- T3- N3.7- N3.3- T1.3- A11.1-
napříště	D	T1.1.3
balení	N	A1.1.1 N5+ A1.8+ B3
súdánský	A	Z2
Norwich	N	Z2
odstupující	A	S1.2.1+ T2-
roztok	N	X4.2 O1.2
Katherine	N	Z1f
semafor	N	M3 M4 G2.1-/I2.2 M1 S1.1.2+
marnivost	N	S1.2.3+
sedmadvacítka	N	S5+/S2mf B1
irelevantní	A	A1.2-
odcestovat	V	M1
doširoka	D	N3.7+ N5+ A4.2- A6.3+ X9.2-@ K5.1@
robota	N	O3
zamručet	V	X3.2
nošení	N	B5 A1.1.1 B2- S7.4+
saúdskoarabský	A	Z2
sebevědomě	D	E6+
násilně	D	E3- A13.3
nosítko	N	B3 N3.7+/O2
seriózně	D	A13.3 Z4 E4.1-
tovární	A	I4/H1c
drozd	N	L2mfn B2-
sestup	N	M1 S4 A2.1
sejf	N	A15+ A7+
zavýt	V	E4.1- Q2.2 X3.2
furt	D	N6+++
gardista	N	A15+/I3.2/S2mf O2/A15+
završit	V	T2- Q1.2
zaznamenaný	A	Q1.2 K3
odvážet	V	A9+ T1.3 C1 A1.1.1 M2 S7.1- A2.1+ X2.4 S6+ S7.4+ N3 A2.1+ P1 M1 X2.5+ F1@ F2@ Q1.2@ B3@
tvořící	A	A10-
Floyd	N	Z1mf
Alberto	N	Z1m
novinářka	N	Q4.2/I3.2/S2mf
proporce	N	N5.1- N5 A2.2 N3.2
zatvrzelý	A	A2.1-/X2.1
lira	N	I1
přidřepnout	V	M1 H4
komponenta	N	O2 N5.1-
kosa	N	O2
specifikace	N	A4.2+/Q2.2
přetvářet	V	A2.1+
naznak	D	B1 M6
pozemkový	A	W3 M7
jabloň	N	L3 F1
uzákonit	V	G2.1 S7.4+
Vidím	N	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
dutina	N	O2 B2-
Milano	N	Z2
cožpak	T	A1.1.1 G2.2- X9.2+ E3- N5+ G2.1% Z5
ctitel	N	S7.2+/S2mf E2+/S2mf
Dana	N	Z1f
pohotovostní	A	G3/S5+c S5+c
céva	N	M4fn O2 B1
spřízněný	A	A6.1+
detektivka	N	G2.1/S2mf
háv	N	B5
stoleček	N	H5 Q1.2 N2
žvást	N	Q2.1/A5.2-
Rupert	N	Z1m
rozdmýchávat	V	A1.1.1 A2.2
úlovek	N	A9+ O2 A12- T1.2
Julián	N	Z1m
vyťukat	V	E3- A1.1.1
vor	N	M4fn A6.3+
rozmařilý	A	A1.3- N5.2+
popletený	A	X2.5-
žargon	N	Q3
uříznout	V	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
pobouřit	V	E5- S1.2.4-
prostřít	V	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
Maův	A	Z1m
hučení	N	K2
beztrestnost	N	A1.9/G2.1
průčelí	N	M6 M7/W3 A4.1 A10- S1.2.3+ W4
galaktický	A	W1
zardít	V	E1/B1 A1.1.1
mytologie	N	S9/Q2.2 A5.2-/Q2.2
zaměnitelný	A	A7+
svinout	V	O4.4 M2 M1
doznání	N	Q2.2/A10+ S9
polít	V	A1.1.1/O1.2 W4 M1/N5+
dražba	N	I2.2
hrubost	N	S1.2.4-
střešní	A	H2
činný	A	X5.2+ A1.1.1
mihotavý	A	M1
nepoznání	N	X2.2+ X2.5+ S7.4+ G2.1+ S1.1.1
modře	D	O4.3 S1.2.4- G1.2
oholený	A	B4
čtyřka	N	N1 T3 T1.2
prosebný	A	Q2.2 G2.1/Q2.2
nájezd	N	G3 G2.1
čepička	N	B5 O2
incest	N	G2.1-/S3.2
rozcestí	N	M3
korigovat	V	A5.3+/A2.1
zákonitý	A	A7+++
utábořit	V	H4
dokumentace	N	Q1.2 Y2
očichávat	V	B1 X3.5 Q2.2/E2- F3
zpětně	D	T1.1.1
nohavice	N	B5
psychopat	N	B2-/S2mf
upadající	A	N5-/A2.1 Q2.2
logo	N	C1/Q1.1 Q1.2
jednorožec	N	S9/L2
oslepit	V	X3.4-
výlevka	N	B4/H5
polštářek	N	H5 S8+
devon	N	Z2 Z1mf
monitorovací	A	X2.4
Atkinson	N	Z1mf
Bali	N	Z1 Z1mf
Arthurův	A	Z1m
mdle	D	S1.2.5- S7.1-
rámeček	N	O2 G2.1/A5.2- K5.1@
Argentina	N	Z2 Z3c
novodobý	A	T3-
holohlavý	A	B1
sousedící	A	M6
pokladník	N	I1.1/S2mf
rozjasnit	V	O4.3 A5.1+/A2.1
vykrvácet	V	B1 A1.1.1 B3%
redakční	A	Q4.2
Westminster	N	Z2
kvantum	N	Y1
genetik	N	Y1/B1/S2mf
lázně	N	M7/O1.2
vypočítávat	V	N2 X7+
zdlouhavý	A	T1.3+ N3.7+
děloha	N	B1
pařez	N	K5.1 B1 O2
nepohodlí	N	B2- O4.2- S8-
razit	V	M2 M1 S7.1+ X8+ I2.2 F3 I3.1-
postih	N	G2.1 I1.3 K5.1
zakládající	A	T2+
pláštěnka	N	Z2
dceruška	N	S4f
přizpůsobivý	A	A2.1+
nóbl	D	O4.2+
strážní	A	A15+/I3.2/S2mf O2/A15+
zdrtit	V	A1.1.2 A1.1.1 X9.2+/G3 S7.1+ E4.1-
přetvářka	N	A5.2-
Lawrence	N	Z1mf
důležitě	D	A11.1+
shovívavost	N	S7.4+ F2 S9@
harfa	N	K2
trubice	N	O2 B1 O4.4 M3c O3
vytyčit	V	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
sourodý	A	A6.1-
šestkrát	C	N1 T3 T1.2
splacení	N	I1.2- S1.1.2+
kdes	D	M6
klimatizace	N	B4 P1
potáhnout	V	M2 T1.3
hnít	V	A1.1.2/A2.1
komůrka	N	H2 N3.6
leštit	V	B4 A5.1+/A2.1
odstraňování	N	M2
kolektiv	N	S5+c A4.1c B3%
zakymácet	V	M1 M2 A2.1+
hravý	A	E4.1+
hle	I	X3.4
zbankrotovat	V	I1.2+ A5.1-
zdokonalený	A	A5.1+/A2.1
privatizovat	V	G1.1-
dynastie	N	S4c T1.3
potírání	N	S8- X8+ E3- G1.2
obtloustlý	A	N3.2+ N5+ O4.4 O4.2
milimetr	N	N3.7 N3.3
farnost	N	S9/M7 M7
mandant	N	I2.2/S2mf
Brouk	N	L2mfn K5.2
pokusný	A	X2.4 Y1
Nil	N	Z2
skácet	V	M1 N5-/A2.1 S7.1- L1- A1.8+ G2.2- X9.2- K5.2
chrámový	A	S9/H1 B1
zabraňovat	V	S8-
šuškat	V	Q2.1/X3.2-
Colorado	N	Z2 Z3c
Kambodža	N	Z2
nadnést	V	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4 Q2.2 S4
plastický	A	O1.1 O4.5
rušivý	A	E6-
radní	N	G1.1/S2mf
Melbourne	N	Z2 Z3c
vztažný	A	Q2.2 Q1.2
Antonie	N	Z1f
vítězně	D	X9.2+
předvídatelnost	N	Q2.2/T1.1.3 X2.6+
dělostřelectvo	N	G3 G3/S5c
niterný	A	M6
trestanec	N	G2.1
lacino	D	I1.3- O4.2-
objektivně	D	G2.2/S5-
osvěžující	A	B2+ A5.1+/A2.1
vřeštět	V	Q2.2
popálený	A	O4.6+
msta	N	E3-
samostatně	D	A6.1-
servírovat	V	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
zkolabovat	V	A1.1.2 B2- N3.2-/A2.1
obyčej	N	A6.2+ S1.1.1 I2.2
vyvýšený	A	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4 Q2.2 S4
muzikant	N	K2/S2mf
sepnout	V	A1.7+
dobyvatel	N	X9.2+/S7.3/S2mf X9.2+/G3/S2mf S7.1+/S2mf
Hollywood	N	Z2
konvent	N	A6.2+ S1.1.3+ A6.1+/G1.1
sesednout	V	M1 M2
koncový	A	N4 T2-
zakolísat	V	A7- M1
kanón	N	G3
rozmnožovat	V	F4 L2
pololetí	N	Q3 T1.3 S6+
zanedbávání	N	A1.9 G2.2-
oddalovat	V	T4-
pilotní	A	M5/I3.2/S2mf M4/I3.2/S2mf X2.4 Y1
personální	A	S5- S1.2.1+
rozbouřený	A	A12- W4
sloučit	V	S5+ A2.1+
Gerry	N	Z1mf
šilink	N	I1
navštívenka	N	Q1.2 O1.1 I1.1/O2/Q1.1 K5.2
odříkávat	V	Q2.2
vařený	A	O4.6+ E3-
bezpodmínečně	D	A11.1+ Q3
Nataša	N	Z1f
prostupovat	V	N5.1+
dodatečně	D	A11.1- N4/X2.1
ženin	A	S2.1f
show	N	A8 K4 S1.1.1 I2.2/S1.1.1
kapuce	N	B5 O2 G2.1-/S2%m
vymezený	A	Q2.2 A2.2
notes	N	Q1.2 Y2
Baker	N	Z1mf
omráčený	A	E5- B2-@
panenský	A	S3.2 A2.1-
připojení	N	A2.2 S5+ A1.8+ A1.1.1
Kimův	A	Z1mf Z3c
sedan	N	M3
tábořiště	N	M7 S5+c
Petera	N	Z1m
kolektivně	D	S5+ N5+ A4.2-
vyhlášený	A	X2.2+
caesar	N	Z1m/T1.1.1
Davide	N	Z1m
kazatelna	N	H5/S9
šetrně	D	E3+
zažehnat	V	S8-
telegrafní	A	Q1.3
znehodnocení	N	I1.3/A2.1
specialita	N	A4.2+
zaplacení	N	I1.2 A9- I1.1/I3.1
tísnit	V	N5++
ucelený	A	A7+ S1.2.6+ X2.5+
vykoktat	V	Q2.2/B2-
úzkostlivý	A	E6-
diagnostikovat	V	B3 X2.4
přisuzovat	V	A2.2/Q2.2
dekret	N	Q2.2 G2.1
permanentní	A	T2+++
snědek	N	F1/B1 A1.5.1/N5+
přístaviště	N	H2 M4 M5 G3 A9+ A2.2
zápraží	N	H2
nachystat	V	A1.1.1 F1
napovědět	V	Q2.2 Q2.1 X3 A10+
etiketa	N	Q1.2 Q2.2
ozařovat	V	W2 O4.6+
výlučný	A	O4.2+ A14 A1.8-
Vlámsko	N	Z2
nevíra	N	X2.1
slábnoucí	A	S7.1-/A2.1 I1.1-/A2.1 S1.2.5-/A2.1 O4.1/A2.1 A5.1-/A2.1
dodělat	V	T2- A1.5.1/N5.1+ A1.1.1 X9.2-
zakoktat	V	Q2.2/B2-
probuzený	A	X2.2+ X5.2+
dialekt	N	Q3
kterýžto	P	Z5 Z8
přesvědčování	N	Q2.2
silnička	N	M3 X4.2
panický	A	E5-
přidaný	A	N5+/A2.1 N2 A1.8+
zúčtování	N	X2.1 N2
blikající	A	B1 O4.3/N6+
krajnost	N	N5.1+++ N5.2+
mazat	V	A9+ Z5 X9.2+ A2.1+ A2.2 M1 M2 X2.5+ E4.1-
hnůj	N	B1
generační	A	T1.3 S5+c
vykrást	V	M1/N3.8---
zpěněný	A	O1.2
patový	A	S1.1.2-
podnikavost	N	I2.1
róba	N	B5
barový	A	F2/H1c F2/H2 F2/H5 O2 O4.4 S8- G2.1c K2
cukat	V	M1
bezděčný	A	X7- S6+ A1.7-
