lemma	pos	semantic_tags
maniast	NOUN	Q4.3
manic	ADJ	X5.2++ B2-/X1
manic-depressive	ADJ	B2-/X1
manicure	VERB	B4
manicure	NOUN	B4
manicured	VERB	B4
manicured	ADJ	B4
manifest	VERB	A10+
manifest	ADJ	A11.2+
manifest	NOUN	Q1.2/M4
manifestation	NOUN	A10+
manifestly	ADV	A11.2+
manifesto	NOUN	Q1.2/X7+
manifold	ADJ	A6.3+
manipulate	VERB	A2.1+/G2.2- S7.1+ A1.1.1
manipulating	VERB	A2.1+/G2.2- S7.1+ A1.1.1
manipulating	NOUN	A2.1+/G2.2- S7.1+ A1.1.1
manipulation	NOUN	A2.1+/G2.2- S7.1+ A1.1.1
manipulative	ADJ	S7.1+
mankind	NOUN	S2
manky	ADJ	O4.2-
manly	ADJ	S2.2
manmade	ADJ	O4.1 A5.4-
manna	NOUN	F1/S9
manned	ADJ	I3.1
manner	NOUN	S1.1.1 X4.2
mannered	ADJ	S1.2.4
mannerism	NOUN	S1.2
mannerisms	NOUN	S1.2
mannerly	ADJ	S1.2.4+
manoeuvering	NOUN	M1 A1.1.1 G3
manoeuvrability	NOUN	M1
manoeuvrable	ADJ	M1 M2
manoeuvre	NOUN	M1 A1.1.1 G3
manoeuvre	VERB	M2
manor	NOUN	H1c H1/G2.1
manors	NOUN	H1c H1/G2.1
manpower	NOUN	I3.1/S2
manservant	NOUN	S7.1-/S2.2m
mansion	NOUN	H1
manslaughter	NOUN	L1-
mantelpiece	NOUN	H5
mantle	NOUN	B5 S7.1+
mantlepiece	NOUN	H5
mantra	NOUN	Q2.2/S9 X4.1
manual	NOUN	Q4.1/P1 M3fn
manual	ADJ	A1.1.1
manually	ADV	A1.1.1
manually-driven	ADJ	A1.1.1
manuals	NOUN	Q4.1/P1 M3fn
manufacture	NOUN	A1.1.1
manufacture	VERB	A1.1.1
manufactured	ADJ	O2
manufacturer	NOUN	A1.1.1/S2mfc
manufacturing	ADJ	A1.1.1
manufacturing	NOUN	A1.1.1
manure	NOUN	L2/B1
manuscript	NOUN	Q1.2
manuscripts	NOUN	Q1.2
many	DET	N5+
many-contoured	ADJ	O4.1
many-mouthed	ADJ	Q2.1/N5.2+
map	NOUN	Q1.2/W3
map	VERB	Q1.2 A6@
maple	NOUN	L3
mapped	VERB	Q1.2/W3 N2
mapping	NOUN	Q1.2/W3 N2
mapping	VERB	Q1.2/W3 N2
marachas	NOUN	K2
marathon	NOUN	K5.1 T1.3+
marble	NOUN	O1.1 O2
marbles	NOUN	O2 X1/B2+
marbling	VERB	O4.3
marbling	NOUN	O4.3
march	VERB	M1 G3 G1.2
march	NOUN	M1 G3 G1.2
march	PROPN	T1.3
marched	VERB	M1 G3 G1.2
marches	NOUN	M1 G3 G1.2
marches	VERB	M1 G3 G1.2
marching	NOUN	M1 G3 G1.2
marching	VERB	M1 G3 G1.2
mardy	ADJ	A12-
mare	NOUN	L2fn
marg	NOUN	F1
margarine	NOUN	F1
margariney	ADJ	F1
margarita	NOUN	F2
marge	NOUN	F1
margin	NOUN	N5 Q1.2 N5.2+ M7 A6.2-
marginal	ADJ	A11.2- A7-
marginal	NOUN	G1.2/A7-
marginalise	VERB	A11.1-
marginalised	VERB	A11.1-
marginality	NOUN	A11.1-
marginalization	NOUN	A11.1-
marginally	ADV	A13.5
margined	VERB	I1.1/I2.2
margins	NOUN	N5 O2
mariage	NOUN	S4
marigold	NOUN	L3
marigolds	NOUN	L3
marihuana	NOUN	F3
marijuana	NOUN	F3
marina	NOUN	M4/M7
marinas	NOUN	M4/M7
marinate	VERB	F1
marinated	VERB	F1
marine	NOUN	G3/M4/S2mf
marine	ADJ	M4 W3/M4
mariner	NOUN	M4/S2mf
mariners	NOUN	M4/S2mf
marionette	NOUN	K6
marital	ADJ	S4
maritime	ADJ	W3/M4 W4
mark	VERB	O4.2- Q1.2 A5/P1 N3.1 Q1.1
mark	NOUN	O4.2- Q1.2 A5/P1 N3.1 Q1.1 I1
mark-sheet	NOUN	Q1.2/A5/P1
mark-up	NOUN	Y2/Q3
markdowns	NOUN	I1.3-
marked	ADJ	A11.2+ A15-
markedly	ADV	A11.2+
marker	NOUN	O2/M6 Q1.2/O2 A5/P1/S2mf
markers	NOUN	O2/M6 Q1.2/O2 A5/P1/S2mf
market	VERB	I2.2
market	NOUN	I2.2 I2.2/H1
market-based	ADJ	I2.2
market-conscious	ADJ	I2.2
market-makers	NOUN	I2.2/S2mf
market-oriented	ADJ	I2.2
market-stall	ADJ	I2.2/H5
market-town	NOUN	M7
marketability	NOUN	I2.2
marketable	ADJ	I2.2
marketed	VERB	I2.2
marketed	ADJ	I2.2
marketer	NOUN	I2.2/S2mf
marketing	NOUN	I2.2
marketing	VERB	I2.2
marketing-related	ADJ	I2.2
marketing-wise	ADV	I2.2
marketingy	ADJ	I2.2
marketplace	NOUN	I2.2/M7 I2.2
marking	VERB	O4.2- Q1.2 A5/P1 N3.1 Q1.1
marking	NOUN	O4.2- Q1.2 A5/P1 N3.1 Q1.1
marks	VERB	O4.2- Q1.2 A5/P1 N3.1 Q1.1
marks	NOUN	O4.2- Q1.2 A5/P1 N3.1 Q1.1 I1
marksheet	NOUN	Q1.2/A5/P1
marksheets	NOUN	Q1.2/A5/P1
marksman	NOUN	G3/S2.2m
markup	NOUN	I1.3+/A2.1 Q1.2
markup	VERB	Q1.2
marmalade	NOUN	F1
maroon	NOUN	O4.3 G3
maroon	ADJ	O4.3
maroon	VERB	M4
maroony	ADJ	O4.3
marquee	NOUN	H1
marquess	NOUN	S7.1+/S2.1f
marquesses	NOUN	S7.1+/S2.1f
marriage	NOUN	S4
marriageable	ADJ	S4
marriages	NOUN	S4
married	ADJ	S4 A2.2
married	VERB	S4 A2.2
marrow	NOUN	B1 L3
marry	VERB	S4 A2.2
marrying	VERB	S4
marrying	NOUN	S4
marsh	NOUN	W3
marshal	NOUN	K5.1/S2mf G2.1/S2mf G3/S7.1+/S2mf
marshalling	NOUN	G3 S7.1+
marshland	NOUN	W3
marshy	ADJ	W3
martial	ADJ	G3
martin	NOUN	L2mfn
martinet	NOUN	A1.7+/S2mf
martingale	NOUN	O2/L2
martingales	NOUN	O2/L2
martyr	NOUN	S9/S2mf E4.1-/S2mf
martyrdom	NOUN	S9 E4.1-
martyred	ADJ	L1-/S9
martyred	VERB	L1-/S9
marvel	NOUN	O4.2+
marvel	VERB	E2+
marvellous	ADJ	A5.1+
marvellously	ADV	A5.1++
marvelous	ADJ	A5.1+
marvelously	ADV	A5.1+
marxism	NOUN	G1.2/X2.1
marxist	NOUN	G1.2/S2mf
marxist-leninist	NOUN	G1.2/S2mf
marxists	NOUN	G1.2/S2mf
marzipan	NOUN	F1
mascara	NOUN	B4
mascot	NOUN	L2mfn K6
masculine	NOUN	S2.2
masculine	ADJ	S2.2
masculine-looking	ADJ	S2.2
masculinity	NOUN	S2.2
mash	NOUN	F1
mash	VERB	A1.1.1
mask	NOUN	O2 B5 B1/L2%
mask	VERB	A10-
masked	ADJ	A10-
masking	VERB	A10-
masking	NOUN	A10-
masks	NOUN	B5 A10- B4
masks	VERB	A10-
masochistic	ADJ	E4.1-/E2 S3.2
masochists	NOUN	E4.1-/E2/S2mf S3.2/S2mf
mason	NOUN	I3.2/H1/S2mf S9/S2.2m
masonry	NOUN	H1
masquerade	NOUN	A5.2-
masquerade	VERB	A5.2-
mass	VERB	N5+
mass	ADJ	N5+
mass	NOUN	N5+ N3.5 S9 S5+c B2-
mass-market	ADJ	I2.2
mass-marketing	NOUN	I2.2
mass-merchant	ADJ	I2.2
mass-produced	ADJ	A1.1.1/N5+
massacre	NOUN	L1- S7.1+ A1.1.2
massacre	VERB	L1- S7.1+ A1.1.2
massacred	VERB	L1- S7.1+ A1.1.2
massage	NOUN	B3 A2.1+/G2.1-
massage	VERB	B3 A2.1+/G2.1-
massaging	NOUN	B3 A2.1+/G2.1-
masses	NOUN	N5+ S5+
massing	NOUN	N5+
massing	VERB	N5+
massive	ADJ	N3.2+
massively	ADV	N5+
mast	NOUN	H2/M4 H1
mast-head	NOUN	H2/M4 Q4.2
mastectomy	NOUN	B3
master	NOUN	S7.1+/S2.2m X9.1+/S2.2m P1/S2.2m P1 C1/S2.2m S9/S2.2m
master	VERB	X9.1+
mastered	VERB	X9.1+
masterful	ADJ	S7.1+ X9.1+
mastering	VERB	X9.1+
masterly	ADJ	A5.1+++
mastermind	NOUN	X9.1+/S2mf
masterpiece	NOUN	C1 A1.1.1/A5.1+
masterplan	NOUN	X7+
mastertape	NOUN	K3
mastery	NOUN	X9.1+ S7.1+
mastic	PROPN	O1
mastick	NOUN	O1
mastiff	NOUN	L2
mastiff-dog	NOUN	L2
masts	NOUN	H2/M4 H1
masturbation	NOUN	B1
mat	NOUN	H5 O2
match	NOUN	K5.1 O2 A6.1+
match	VERB	A6.1+
matchbox	NOUN	O2
matched	ADJ	A6.1+
matched	VERB	A6.1+
matching	ADJ	A6.1+
matching	NOUN	A6.1+
matchless	ADJ	A5.1+++
matchmaker	NOUN	S3.2/S2mf
matchmakers	PROPN	Z3
matchstick	NOUN	O2
matchsticks	NOUN	O2
mate	NOUN	S3.1/S2.2m S3.2/S2mf S4/S2mf M4/S2.2m K5.2
mate	VERB	S3.2
matelot	NOUN	M4/S2.2m
matelots	NOUN	M4/S2.2m
material	ADJ	A1.6 A11.1+
material	NOUN	O1 B5 O2 X2.2 S1.2
materialise	VERB	A3+ A10+
materialism	NOUN	A1.6 A9+
materialist	ADJ	A9+ A1.6
materialist	NOUN	A9+/S2mf X2.1/A1.6/S2mf
materialistic	ADJ	A9+ X2.1/A1.6
materialize	VERB	A3+ A10+
materialized	VERB	A3+ A10+
materializes	VERB	A3+ A10+
materially	ADV	A1.6 A11.1+
materials	NOUN	O1 B5 O2
maternal	ADJ	S4
maternity	NOUN	S4 B3
matey	NOUN	S2.2m
mateyness	NOUN	S1.2.1+
mateys	NOUN	S2.2m
math	NOUN	N2
mathematical	ADJ	N2
mathematically	ADV	N2
mathematician	NOUN	N2/S2mf
mathematics	NOUN	N2
mathophobic	ADJ	N2/E2--
maths	NOUN	N2
matin	NOUN	S9
matinee	NOUN	K4
mating	ADJ	S3.2
mating	NOUN	S3.2
mating	VERB	S3.2
matins	NOUN	S9
matriarchal	ADJ	S4
matrilineal	ADJ	S4/S2.1
matrimonial	ADJ	S4
matrix	NOUN	S1.1.1 N2
matron	NOUN	B3/S2.1f
matronly	ADJ	T3+/O4.2-
matt	ADJ	O4.5
matter	VERB	A11.1+
matter	NOUN	X4.1 O1
matter-of-fact	ADJ	S1.2.6+
mattered	VERB	A11.1+
matting	NOUN	O2/H5
mattock	NOUN	B5 L3
mattress	NOUN	H5
maturation	NOUN	N3.2+/A2.1 I2.1
mature	ADJ	T3+
mature	VERB	T3+/A2.1
matured	ADJ	T3+/A2.1
matured	VERB	T3+/A2.1
maturer	NOUN	T3+/A2.1mfn
maturity	NOUN	T3+
maudlin	ADJ	E1
maul	VERB	A1.1.2
mauled	VERB	A1.1.2
mauling	NOUN	A1.1.2
mauling	VERB	A1.1.2
mauve	ADJ	O4.3
mavens	NOUN	X2.2+/S2mf
maverick	ADJ	S5-
maverick	NOUN	S5-/S2mf
max	ADJ	N5.1+
maxi	ADJ	N5.1+ N3.2+++
maxilla	NOUN	B1
maxilo-facial	ADJ	B1
maxim	NOUN	X4.1
maximalist	ADJ	N5.1+
maximalist	NOUN	N5.1+/S2mf
maximalists	NOUN	N5.1+/S2mf
maximisation	NOUN	N5.1+
maximise	VERB	N5.1+
maximiser	NOUN	N5.1+
maximises	VERB	N5.1+
maximize	VERB	N5.1+
maximizes	VERB	N5.1+
maximum	NOUN	N5.1+
maximum	ADJ	N5.1+
may	PROPN	T1.3
may	AUX	A7+
maybe	NOUN	A7
maybe	ADV	A7
maybes	NOUN	A7
mayhem	NOUN	E3- A1.7-
mayonnaise	NOUN	F1
mayor	NOUN	G1.1/S7.1+/S2mf
maze	NOUN	M7 A12-
mazurka	NOUN	K2
maître	X	F1/S2.2m
mcaans	PROPN	Z3c
mcq	PROPN	P1
mcqs	PROPN	P1
me	PRON	Z8mf
me-generation	NOUN	S1.2.3+
me-too	ADJ	S1.1.3+
mead	NOUN	F2
meadow	NOUN	W3/L3
meagre	ADJ	N5-
meal	NOUN	F1
meal-break	ADJ	T1.3/F1
mealtime	NOUN	F1/T1.3
mean	VERB	Q1.1 X7+
mean	NOUN	N2
mean	ADJ	S1.2.2+ S1.2.1- N2
mean-spirited	ADJ	E3-
meander	NOUN	M1
meander	VERB	M1/X5.1-
meanders	NOUN	M1
meanders	VERB	M1
meaning	NOUN	X2.1 A11.1+ Q3 X7+
meaningful	ADJ	A11.1+/Q1.1
meaningfully	ADV	A11.1+/Q1.1
meaningless	ADJ	A11.1-/Q1.1 Q3 X9.2-
meanness	NOUN	S1.2.2+
means	NOUN	X4.2 I1.1 N2
meant	ADJ	Q1.1 X7+ S6+
meant	VERB	Q1.1 X7+ S6+
meantime	NOUN	T1.1.2
meanwhile	ADV	T1.1.2
meany	NOUN	S1.2.2+
measles	NOUN	B2-
measly	ADV	N3.2-
measurable	ADJ	N3.1
measure	VERB	N3.1
measure	NOUN	N3.1 F2 K2
measured	ADJ	N3.1
measureful	NOUN	N3.4
measurefuls	NOUN	N3.4
measurement	NOUN	N3.1
measuring	ADJ	N3.1
measuring	NOUN	N3.1
meat	NOUN	F1 A4.2+
meatier	ADJ	F1 A11.1++ O4.2
meaty	ADJ	F1 A11.1+ O4.2
mecano	NOUN	K6
mech.	NOUN	Y1
mechanic	NOUN	O2/S2mf
mechanical	ADJ	O2 A6.2+
mechanicalised	ADJ	O2
mechanically	ADV	O2
mechanics	NOUN	S2/O2mf X4.2 A4.2+ O2 Y1
mechanisation	NOUN	O3
mechanise	VERB	O3
mechanised	VERB	O3
mechanism	NOUN	O2
mechanistic	ADJ	Y1
mechanization	NOUN	O3 I4
medal	NOUN	O2
medallion	NOUN	O2 F1
medallions	NOUN	O2 F1
medallist	NOUN	X9.2+/S2mf
meddle	NOUN	S1.1.3+++
meddle	VERB	S1.1.3+++
meddler	NOUN	S1.1.3+++/S2mf
meddlers	NOUN	S1.1.3+++/S2mf
meddlesome	ADJ	S1.1.3+++
meddling	VERB	S1.1.3+++
media	NOUN	Q4c
media-buying	ADJ	I2.2/Q4
mediaeval	ADJ	T1.1.1
median	ADJ	N2
medias	NOUN	Q4
mediate	VERB	T1.1.2 S8+
mediating	VERB	T1.1.2 S8+
mediation	NOUN	S8+
mediative	ADJ	S1.1.1
mediator	NOUN	T1.1.2/S2mf S8+/S2mf
mediators	NOUN	T1.1.2/S2mf S8+/S2mf
medic	NOUN	B3/S2mf
medical	ADJ	B3
medical	NOUN	B3
medically	ADV	B3
medicare	NOUN	B3
medicate	VERB	B3
medicated	ADJ	B3
medicated	VERB	B3
medication	NOUN	B3
medicinal	ADJ	B3
medicine	NOUN	B3
medicines	NOUN	B3
medics	NOUN	B3/S2mf
medieval	ADJ	T1.1.1
mediocre	ADJ	A5.1
mediocrity	NOUN	A5.1 A5.1-/S2mf
meditate	VERB	X2.1
meditating	VERB	X2.1
meditation	NOUN	X2/S9 X2.1
meditative	ADJ	X2.1
mediterranean	ADJ	M7
medium	ADJ	N3.2 N3.1
medium	NOUN	Q4 X4.2 O1 S9/S2mf
medium-	ADJ	N3.2 N3.1
medium-cost	ADJ	I1.3
medium-heeled	ADJ	B5
medium-high	ADJ	N3.7
medium-sized	ADJ	N3.2
medium-term	ADJ	T1.3
medley	NOUN	K2
meek	ADJ	S1.2.3-
meekly	ADV	S1.2.3-
meet	ADJ	A1.2+
meet	NOUN	S3.1 K5.1
meet	VERB	S3.1 M6 A1.1.1 X9.2+ A6.1+
meeting	NOUN	S1.1.3+ S3.1 K5.1 S9 A1.1.1 X9.2+ A6.1+
mega	ADJ	N3.2+ A5.1+
mega-giant	NOUN	N3.2+/S5+
mega-giants	NOUN	N3.2+/S5+
mega-high	ADJ	N3.7+
mega-projects	NOUN	X7+/N3.2+
mega-sale	ADJ	I2.2/N5+
mega-sales	ADJ	I2.2/N5+
mega-successful	ADJ	X9.2+++
megabit	NOUN	Y2
megabuck	NOUN	I1.1+++
megabudget	NOUN	I1.1
megabyte	NOUN	Y2
megabytes	NOUN	Y2
megadrive	NOUN	Y2
megalomaniac	NOUN	S7.1+/S2mf
megamerger	NOUN	S5+
megaphone	NOUN	K3
megaportal	ADJ	Y2
megastar	NOUN	A11.1+/S2mf
melamine	NOUN	O1
melancholy	ADJ	E4.1-
melancholy	NOUN	E4.1-
melba	NOUN	F1
melbas	NOUN	F1
melding	VERB	A2.1+ S5+
mellow	ADJ	O4.3 O4.5 E3+
mellow	VERB	E3+/A2.1
mellowed	VERB	E3+/A2.1
mellower	ADJ	O4.3 O4.5 E3++
melodic	ADJ	K2
melodrama	NOUN	K4 A1.1.1/E3-
melodramatic	ADJ	E1/N5.2+ S1.2
melody	NOUN	K2
melon	NOUN	F1 L3
melt	VERB	A2.1+ O4.6+
meltdown	NOUN	Y1 A1.1.2 X9.2- E3- B2-
melted	VERB	O4.6
melted	ADJ	O4.6+
melting	VERB	O4.6+
melting	NOUN	O4.6+
melting	ADJ	O4.6+
melts	VERB	O4.6+
melty	ADJ	O4.5
member	NOUN	S5+/S2mf B1
member-state	NOUN	S5+/G1.2
member-states	NOUN	S5+/G1.2
membership	NOUN	S5+c P1
membrane	NOUN	B1 O2
memento	NOUN	O2/X2.2+
mementos	NOUN	O2/X2.2+
memo	NOUN	Q1.2
memoir	NOUN	Q4.1
memoirs	NOUN	Q4.1
memorabilia	NOUN	T1.1.1/O2
memorable	ADJ	X2.2+ A11.2+
memorably	ADV	A11.2+ X2.2+
memoranda	NOUN	Q1.2
memorandum	NOUN	Q1.2
memorisation	NOUN	X2.2+ X2.3+
memorise	VERB	X2.2+ X2.3+
memorising	NOUN	X2.2+ X2.3+
memorize	VERB	X2.2+ X2.3+
memorized	VERB	X2.2+ X2.3+
memory	NOUN	X2 X2.2+ S7.2+ Y2
men	NOUN	S2.2m
menace	NOUN	E5- A15- X2.6+/O4.2- A7+
menacing	ADJ	E5- A15- X2.6+/O4.2- A7+
menagerie	NOUN	L2
mend	VERB	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
mended	ADJ	O4.1 A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
mender	NOUN	A5.1+/A2.1/S2mf S8+/S2mf
menders	NOUN	A5.1+/A2.1/S2mf S8+/S2mf
mending	NOUN	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
mending	VERB	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
menfolk	NOUN	S4m
menial	ADJ	A1.1.1
meniscus	NOUN	B1 Y1% O4.4%
menopause	NOUN	B1
mens	NOUN	S2.2m
menservants	NOUN	S7.1-/S2.2m
menstrual	ADJ	B1
menswear	NOUN	B5
mental	ADJ	X2 B2/X2 S1.2.6-
mentality	NOUN	X2.1
mentally	ADV	X2 B2/X2
menthol	NOUN	O1.1
mention	VERB	Q2.1
mention	NOUN	Q2.1
mentioned	ADJ	Q2.1
mentioning	NOUN	Q2.1
mentioning	ADJ	Q2.1
mentionless	ADJ	A11.1- X5.2-
mentor	VERB	Q2.2 P1
mentor	NOUN	P1/S2mf
mentored	VERB	Q2.2 P1
mentoring	VERB	Q2.2 P1
menu	NOUN	F1/Q1.2 Y2/Q1.2
menu-planning	ADJ	F1
mercantile	ADJ	I2.1
mercenaries	NOUN	G3/S2mf
mercenary	NOUN	G3/S2mf
mercenary	ADJ	G2.2-/I1
merchandise	NOUN	I2.2/O2
merchandises	NOUN	I2.2/O2
merchandising	VERB	I2.2
merchandising	NOUN	I2.2
merchant	NOUN	I2.2/S2mf
merchantman	NOUN	I2.2/M4
merchantmen	NOUN	M4/S2.2m
merchants	NOUN	I2.2/S2mf
mercifully	ADV	E4.2+
merciless	ADJ	G2.2- E3-
mercilessly	ADV	G2.2- E3-
mercurial	ADJ	X2.6- O1.2
mercury	NOUN	O1.2
mercy	NOUN	G2.2+ S8+
mere	ADJ	A11.1-
merely	ADV	A13.6 A14
merge	VERB	S5+ A2.1+
merged	ADJ	S5+ A2.1+
merger	NOUN	S5+
merger-happy	ADJ	S5+
merging	NOUN	S5+ A2.1+
merging	ADJ	S5+ A2.1+
meridian	NOUN	W3 W1 B3 N5.1+
meridians	NOUN	W3 W1 B3 N5.1+
merit	NOUN	A5.1+
merit	VERB	S1.1.4+
meritocracy	NOUN	X9.1+/S7.1+
meritocratic	ADJ	X9.1+/S7.1+
mermaid	NOUN	S9f
mermaids	NOUN	S9f
merrily	ADV	E4.1+
merriment	NOUN	E4.1+
merry	ADJ	E4.1+
merry-go-round	NOUN	K6
meself	PRON	Z8
mesh	VERB	A2.2
meshes	NOUN	O2
meshes	VERB	A2.2
meshing	VERB	A2.2
mesmerise	VERB	X5.2+ S9%
mesmerised	VERB	X5.2+ S9%
mesmerising	ADJ	X5.2+ O4.2+
mesmerising	VERB	X5.2+ B1/X1
mess	VERB	A1.1.1/A12- F1/G3
mess	NOUN	O4.2- F1/G3c
message	NOUN	Q1.1 Q1.3/Y2
messaging	NOUN	Y2
messed-up	ADJ	O4.2-
messenger	NOUN	Q2.1/S2mf
messing	NOUN	A1.1.1/A12- F1/G3
messy	ADJ	O4.2-
met	VERB	S3.1 M6 A1.1.1 A6.1+
metabolic	ADJ	B1
metabolism	NOUN	B1
metadata	NOUN	Y2/X2.2+
metal	NOUN	O1.1 K2
metal-bashing	ADJ	I4
metalised	ADJ	O1.1
metallic	ADJ	O4.1
metallurgist	NOUN	Y1/O1.1/S2mf
metallurgy	NOUN	Y1/O1.1
metalness	NOUN	O1
metalware	NOUN	O1.1 O2
metalwork	NOUN	C1 O2
metalworks	NOUN	I4/H1c
metamorphoses	NOUN	A2.1+
metaphor	NOUN	Q3
metaphorical	ADJ	Q3
metaphorically	ADV	Q3
metaphysical	ADJ	X4.1
metaphysics	NOUN	A1.6
metastatic	ADJ	B2-
mete	VERB	A9-
meteoric	ADJ	W1 N3.8+
meteorological	ADJ	W4
meteorology	NOUN	Y1/W4
meter	VERB	N3.1
meter	NOUN	N3.1/O2
methane	NOUN	O1.3
method	NOUN	X4.2
methodical	ADJ	A1.3+ A4.2+
methodological	ADJ	X4.2
methodology	NOUN	X4.2
methyl	NOUN	O1
meticulous	ADJ	A1.3+
meticulously	ADV	A1.3+ A4.2+
meting	NOUN	A9-
meting	VERB	A9-
metre	NOUN	N3.3 N3.7
metres	NOUN	N3.3 N3.7
metric	ADJ	N3.1
metrics	NOUN	N3
metro	NOUN	M3
metropolis	NOUN	M7
metropolitan	ADJ	M7
mettle	NOUN	E5+
mew	VERB	X3.2/L2
mews	NOUN	M3/H3
mews	VERB	X3.2/L2
mezzanine	NOUN	H2
mezzo-soprano	NOUN	K2/S2.1f
mhm	INTJ	Z4
mice	NOUN	L2 Y2
mick	NOUN	Z2/S2mf
micro	ADJ	N3.2-
micro	NOUN	Y2
micro-balloon	NOUN	O2
micro-balloons	NOUN	O2
micro-biology	NOUN	Y1/L2 B3
micro-browser	NOUN	Y2
micro-computer	NOUN	Y2
micro-layer	NOUN	O2 A4.1
micro-management	NOUN	S7.1+c
micro-mosaic	ADJ	C1
micro-organism	NOUN	L2
micro-organisms	NOUN	L2
micro-porous	ADJ	O4.1
micro-skin	NOUN	O2
micro-teaching	NOUN	P1
micro-thin	ADJ	N5---
microbe	NOUN	Y1 L2
microbial	ADJ	L2
microbiologist	NOUN	Y1/S2mf B3/S2mf
microbiologists	NOUN	Y1/S2mf B3/S2mf
microbiology	NOUN	Y1/L2 B3
microchip	NOUN	Y2
microclimate	NOUN	W4 A1.1.1 E1
microcomputer	NOUN	Y2
microcosm	NOUN	A4.1
microdot	NOUN	O2 Y1
microdots	NOUN	O2
microelectronics	NOUN	O3 Y1
microfabrics	NOUN	B5
microfibre	NOUN	O1.1
microfibres	NOUN	O1.1
microform	NOUN	Q1.3
microforms	NOUN	Q1.3
microholes	NOUN	O2
microphone	NOUN	Q2.1/O3
microprocessors	NOUN	Y2 O3
microscope	NOUN	O2/Y1
microscopic	ADJ	N3.2- Y1/O2
microteaching	NOUN	P1
microwave	NOUN	O3/F1 Y1
microwave	VERB	F1/O3 Y1
microwaveable	ADJ	F1/O3
mid	NUM	N5
mid-1960s	NOUN	T1.3
mid-1970s	NOUN	T1.3
mid-1980s	NOUN	T1.3
mid-African	NOUN	Z2/S2mf
mid-African	ADJ	Z2
mid-April	PROPN	T1.3
mid-Lancashire	PROPN	Z2
mid-November	NOUN	T1.2
mid-Wales	PROPN	Z2
mid-ability	NOUN	X9.1
mid-air	ADJ	M6
mid-career	NOUN	I3.1/T1.3
mid-flow	ADV	Q2.1/T1.2
mid-level	NOUN	M6 S7.1 A11.1
mid-life	NOUN	L1/T1.2
mid-market	NOUN	I2.2
mid-morning	NOUN	T1.2
mid-range	ADJ	N3.1 I1.3
mid-scale	NOUN	N3.2
mid-sized	ADJ	N3.2
mid-stream	NOUN	W3/M4 T1.2
mid-teens	NOUN	T3
mid-term	NOUN	T1.2 P1
mid-term	ADV	T1.2
mid-term	ADJ	T1.2
mid-terrace	NOUN	H1
mid-to-late	ADJ	T1.3
mid-way	ADV	M6 T1.2
mid-week	NOUN	T1.2
mid-winter	NOUN	T1.2
midday	NOUN	T1.2
middle	NOUN	M6 N5 N4 T1.2
middle	ADJ	N4 M6
middle-aged	ADJ	T3+
middle-class	ADJ	S5+
middle-level	ADJ	M6 S7.1 A11.1
middle-man	NOUN	I2.2/S2.2m S8+/S2.2m
middle-upper	ADJ	M6 N5
middleman	NOUN	I2.2/S2.2m S8+/S2.2m
middlemen	NOUN	I2.2/S2.2m S8+/S2.2m
middling	ADV	A5.1
middling	ADJ	A5.1
middling-aged	ADJ	T3
middlish	ADJ	M6 M7 A5.1
midfield	ADJ	K5.1/M6
midfield	NOUN	K5.1 K5.1/S2mf
midge	NOUN	L2
midges	NOUN	L2
midifiles	NOUN	K3
midnight	NOUN	T1.2
midrange	NOUN	N3.1 I1.3
midriff	NOUN	B1
midscale	NOUN	N3.2
midshipman	NOUN	M4/S2mf
midsize	ADJ	N3.2
midst	NOUN	M6 N4 T1.2
midstream	ADV	W3/M4 T1.2
midsummer	NOUN	T1.3
midtier	ADJ	N3.7
midway	ADV	M6 A13.5
midway	PROPN	Z2
midweek	NOUN	T1.2
midwife	NOUN	B3/I3.2/S2.1f
midwifery	NOUN	B3
midwives	NOUN	B3/I3.2/S2.1f
miffed	ADJ	E3-
might	AUX	A7+
might	NOUN	S1.2.5+
mightily	ADV	A13.3
mighty	ADV	A13.3
mighty	ADJ	S1.2.5+ N3.2+
migraine	NOUN	B2-
migraine-inducing	ADJ	B2
migraines	NOUN	B2-
migrant	ADJ	M1
migrant	NOUN	M1/S2mf
migrants	NOUN	M1/S2mf
migrate	VERB	M1
migration	NOUN	M1
migratory	ADJ	M1
mike	NOUN	Q2.1/O3
mil	NOUN	N3.7
mil.	NOUN	N3.4
mild	NOUN	F2
mild	ADJ	S1.2.5- O4.6+ O4.1 X3.1 N3.2- N5-
milder	ADJ	S1.2.5-- O4.6++ O4.1 X3.1 N3.2-- N5--
mildew	NOUN	L3
mildly	ADV	A13.6
mile	NOUN	N3.3 N3.7
mileage	NOUN	N3.3 I1.1/M3 N5+
miles	NOUN	N3.3 N3.3+ N3.7 N5+ A13.2
milestone	NOUN	T1.2 M3%
milestones	NOUN	X9.2+ M3/O2
miliary	ADJ	L3
miliary	NOUN	B5
milieu	NOUN	M6 S5+c
militancy	NOUN	G2.1-/G1.2
militant	NOUN	G2.1-/G1.2/S2mf
militant	ADJ	G2.1-/G1.2
militaria	NOUN	G3
militarian	ADJ	G3
