lemma	pos	semantic_tags
отдых	S	E3+ K1 T2-/T1.3
отдыхать	V	E3+ K1 T2-/T1.3
отек	S	B2- O4.2-
отель	S	H4/H1
отец	S	S4m S2.2m S8+/S2m T2+/S2m S9/S2m
отечественный	A	M7
отечество	S	M7
отзыв	S	Q2.2 Q2.1/A5 Q2.1/G3 I3.1-
отзывать	V	M2 I3.1-
отзываться	V	Q2.2 X3.2 A5.1/Q2.2 A2.2
отит	S	B2-
отказ	S	Q2.2/Z6 S7.4- X7- A1.1.2
отказывать	V	Q2.2/Z6 S7.4- X7- A1.1.2 B2-
отказываться	V	Q2.2/Z6 S7.4- X7-
откатка	S	M2 M2/I4
откладывать	V	M2 I1.1+ N5+ T1.3+/T4- O4.4 L2
откликаться	V	Q2.1 Q1.2/S1.1.2+ X3.2 S1.2.1+ A10+
отклонение	S	O4.4 M6/A2.1+ A6.1- A6.2-
отклонять	V	O4.4 M6/A2.1+ A6.1-
отключать	V	O3- T2-
отключение	S	O3- T2-
откровение	S	Q2.1/A10+ X2.5+ Q2.1/S9
откровенность	S	A10+ S1.2
откровенный	A	A10+ A5.2+ S1.2 A10+/G2.2-
открывать	V	A10+ A1.7- T2+ A1.1.1
открываться	V	A10+ Q2.2/A10+
открытие	S	A10+
откуда	ADV-PRO	Z5/M6
отлагательство	S	T1.3+/T4-
отлагать	V	T1.3+/T4- W3
отлив	S	W3/M4 N5- A5.1- A9-/O1.2 O2 W2 O4.3
отливать	V	A1.1.1/O1.2 A1.1.1 B3 A6.2- W2 O4.3
отливка	S	A1.1.1/O1.2 A1.1.1 O2
отличать	V	A6.1- E2+ S1.1.4+
отличие	S	A6.1- S1.1.4+
отличный	A	A6.1- A5.1+++
отмена	S	G2.1/T2-
отменять	V	G2.1/T2- T2-
отметка	S	Q1.1 Q1.2 A5.1/P1 N3.7
отмечать	V	Q2.1 Q1.2 A11.2+ X5.1+ A6.1- E4.1+
отморожение	S	B2-/O4.6-
отмывание	S	B4 G2.1-
отмывать	V	B4 G2.1- M2/O1.2
отмыкать	V	A10+
отмычка	S	O2/A10+
отнимать	V	A9+/S7.1+ A9- A6.1- B3 T1.3 B2- N2
относительный	A	A6 A2.1+ N5- Q3
относить	V	M2 A2.2 A4.1 T3 X2.1 B5
относиться	V	S1.1.1 X2.1 A2.2 A4.1 T3 N2 M2 B5
отношение	S	S1.1.1 X2.1 A2.2 N2 Q1.2
отныне	ADV	T1.1.2/N4
отнюдь	ADV	A13.3/Z6
отображать	V	O4.1 A6.1+ A1.6/X2 C1 Q4.1
отображение	S	O4.1 A6.1+ A1.6/X2 C1 Q4.1 X3.4
отоларинголог	S	B3/I3.2/S2mf
отолит	S	B1
отопление	S	O4.6+
отоплять	V	O4.6+
оторочка	S	B5 O4.1
отоскоп	S	O2/B3
отофон	S	O2/B3
отпечаток	S	Q1.2 Q1.1 A2.2
отпечатывать	V	Q1.2 Q1.1 C1 Q2.2
отпивать	V	F2
отправка	S	M2
отправлять	V	M2 A1.1.1
отправляться	V	M1 A2.2 A1.1.1
отпуск	S	K1/T1.3 A9- I2.2 S9 Y1
отпускать	V	A1.7- I3.1- T2- A9- I2.2 T1.3 N3.7+ S9 Q2.2 Y1
отрабатывать	V	A1.1.1 I3.1 A5.1+ X2.3/P1 X9.1+
отработка	S	A1.1.1 I3.1 A5.1+ X2.3/P1 X9.1+
отрава	S	O1/B2- A5.1-/F1 A5.1-/F2 G2.2-
отравление	S	B2- L1- A5.1-
отравлять	V	L1- B2- E3- E4.1- G2.2- A1.1.2
отражать	V	Y1/M2 X3.4 X4.1 A10+ C1 Q4.1 S8-/G3
отражение	S	Y1/M2 X3.4 X4.1 A10+ C1 Q4.1 S8-/G3 A2.2
отраслевой	A	I4 A4.1
отрасль	S	I4 A4.1 L3 W3 S4
отреагировать	V	A1.1.1/S1.1.2+
отрезать	V	A1.1.1 T2- Q1.3 A10- Q2.2
отрезвлять	V	F2 S1.2.6+
отрезвляться	V	F2 S1.2.6+
отрезок	S	N5.1- N2
отремонтировать	V	A5.1+/A2.1 S8+/A1.1.2- B2+
отрицательный	A	Z6 A5.1-
отрицать	V	Q2.2/Z6 A6.1-
отрубать	V	A1.1.1 Q2.2/A7+
отруби	S	O1.1 F1
отрывать	V	A1.1.1 A6.1- T2-
отряд	S	S5+ G3/S5+ A4.1
отсек	S	H2/M4 H2/M5 G3
отслаивать	V	A6.1-
отслеживать	V	X2.4
отслоение	S	A6.1- O2
отсрочивать	V	T1.3+/T4-
отсрочка	S	T1.3+/T4-
отставать	V	M1/N3.8- A1.1.1/N3.8- A5.1- A5.3-/T1 A1.1.2 G2.2 S3.1- X5.2- T1.1.2-
отставка	S	I3.1-
отстаивать	V	S8+ G3 M8 B2- O1.2
отстранять	V	M2 A1.9 I3.1- S1.1.3-
отступать	V	M1 A5.1- A11.1- G3 T2- G2.1- G2.2- A2.2- Q1.2
отсуждение	S	G2.1/A9/I2.2
отсутствие	S	A3- S1.1.3-
отсутствовать	V	A3- S1.1.3-
отсюда	ADV-PRO	M6 A2.2
оттенок	S	O4.3 X3.2 A6.1- E1
оттепель	S	W4
оттиск	S	C1 Q1.1 Q4.1 Q4.2
оттого	ADV-PRO	A2.2
оттоманка	S	H5
оттуда	ADV-PRO	M6
отхаживать	V	B3/B2+ E3- M1
отхлебывать	V	F2
отход	S	M1 G3/M1 A6.1- X2.1/A2.1+ A9+
отходить	V	M1 A6.1- A2.1+/M6 A9- T2- L1- E3+ B2+ I4
отцовство	S	S4
отчасти	ADV	A13.6
отчаяние	S	E4.1-
отчеканивать	V	A1.1.1 A7+/Q2.2 A7+/M1
отчет	S	Q1.2/S6+ Q1.2/I1
отчетливый	A	A7+
отчетность	S	Q1.2/I1.1
отчий	A	S4
отчисление	S	N5- I1.1 I3.1- P1/A1.8-
отчислять	V	N5- I1.1 I3.1- P1/A1.8-
отчуждение	S	A6.1- S3.2- S1.2.1- A9+ A1.8-
отъезд	S	M1
отыскание	S	A10+ N2
отыскивать	V	A10+ N2
отягощать	V	N3.5+ A12-
офис	S	I2.1/H2
офицер	S	G3/S7.1+/S2mf
официальный	A	G1.1 G1.2 A5.4- S1.2.1-
официант	S	I3.1/F1/S2mf
официантка	S	I3.1/F1/S2.1f
оформитель	S	I3.1/S2mf C1/S2mf
оформительница	S	I3.1/S2.1f C1/S2.1f
оформление	S	O4.2 C1 G2.1 Q1.2/G1.1
оформлять	V	O4.4 O4.2 C1 G2.1 Q1.2/G1.1
офорт	S	C1
офсайд	S	K5.2
офтальмолог	S	B3/I3.2/S2mf
офтальмология	S	Y1/B3
ох	INTJ	Z4
охабень	S	B5
охарактеризовать	V	Q2.2/S1.2 A5.1
охарактеризовывать	V	Q2.2/S1.2 A5.1
охватывать	V	M2 M1 A1.8+ N3.6+ X2.5+ G3
охвостье	S	O1.1/L3 O1.1/L2 G1.2/S5+
охлократия	S	S7.1+
охмелеть	V	F2++ E4.1+++
охмелять	V	F2++ E4.1+++
охота	S	K5.1 X7+ L2
охотник	S	K5.1/S2m X7+/S2m
охотный	A	X7+ K5.1
охотский	A	Z2
охра	S	O4.3
охрана	S	A15+ A15+/S5+
охранник	S	A15+/I3.2/S2mf G2.1/S2.2m
охранница	S	A15+/I3.2/S2.1f
охранять	V	A15+ S8+
оценивать	V	I1.3 A5 E2+
оценка	S	I1.3 A5 P1
оценщик	S	I1.3/S2mf X2.1/A5/S2mf
оценщица	S	I1.3/S2.1f X2.1/A5/S2.1f
очаг	S	O2/O4.6+ H5/O4.6+ S4 A11.1+
очевидец	S	X3.4/S2mf
очевидный	A	A7+ A11.2+
очень	ADV	A13.3
очередной	A	N4 A6.2+
очередь	S	N4 S5+/N4 G3
очернять	V	Q2.2/G2.2-
очечник	S	O2 I3.2/S2.2m
очистка	S	B4 F1 I4 O1 G2.1 G3
очищать	V	O4.1
очки	S	B3/X3.4 B5/X3.4 L2
очко	S	K5.2 N1 O4.4 L3
очнуться	V	B2+ A5.1+ B1
ошеек	S	F1/L2
ошибаться	V	A5.3-
ошибка	S	A5.3-
ощутимый	A	X3 A11.2+ A11.1+
ощущать	V	X3 X2.1
ощущение	S	E1 X3
паблисити	S	Q2.2/I2.2 X2.2+
павильон	S	H1
павинол	S	O1.1
павлин	S	L2mf W1
паводок	S	W4
падать	V	M1 N5-/A2.1 A5.1-/A2.1 W4 L1- A1.4 A2.2 G2.2-
паддок	S	K5.1/M3/H2
падение	S	X9.2- N5-/A2.1 A5.1-/A2.1 M1 S7.1-/G1.1 G2.2- O4.4
падчерица	S	S4f
пай	S	I1.1 N5.1-
пакет	S	O2 O2/Q1.2 N5+
пакистанский	A	Z2
паковка	S	A1.1.1
пакостить	V	O4.2- B1 G2.2-
пакостник	S	G2.2-/S2.2m
пакостница	S	G2.2-/S2.1f
пакостный	A	G2.2- O4.2---
пакость	S	G2.2- O4.2--- Q2.2/A5.1-
пакт	S	G1.1
палантин	S	B5
палата	S	H2/B3 H1/O4.2+++ G1.1 S5+/G1.1
палатка	S	H1
палеокортекс	S	B1
палестинец	S	Z2/S2mf
палестинский	A	Z2
палех	S	C1 Z2
палехский	A	C1 Z2
палец	S	B1 O2
палитра	S	O2/C1 O4.3 A6.3+
палка	S	O2 E3-
пальма	S	L3 O1.1 O2
пальто	S	B5
памятник	S	C1 O2 T1.1.1
памятный	A	X2.2+ A11.1+
память	S	X2 X2.2+ S7.2+ Y2
пан	S	S2.2m S7.1+/S2.2m S9/S2.2m W1
панама	S	B5 Z2
панариций	S	B2-
панбархат	S	B5
пандемия	S	B2-/N3.6+++
паника	S	E5---
паникер	S	E5---/S2mf
паникерствовать	V	E5---
паникерша	S	E5---/S2.1f
паниковать	V	E5---
панировать	V	F1
панировка	S	F1
панкисский	A	Z2
панкреатин	S	B3
панкреатит	S	B2-
панно	S	C1 B5/L2
панорама	S	X3.4 C1 G3
панталоны	S	B5
пантокрин	S	B3
пантолмон	S	B3
папа	S	S4m S7.1+/S9m
папаверин	S	B3
папазол	S	B3
папайя	S	L3/F1
папаха	S	B5
папилляроскоп	S	O2
папироса	S	F3
папка	S	O2/Q1.2 Y2 S4m
паприка	S	L3/F1
папский	A	S9
пар	S	O1.3 F4
пара	S	N5 S5 S4 B5 A1.2 M3/L2 A5.1---/P1
парабола	S	O4.4/N2 Q3
параболоид	S	O4.4
парабронх	S	B1/L2
параганглий	S	B1
параглайдинг	S	K5.1/M5
параграф	S	Q3 G2.1
парад	S	M1/S5+ G3/S5+ K1 K5.1
парадокс	S	A6.1- A6.2- X2.6- S1.2.6-
парадоксальный	A	S1.2.6- X2.5- X2.6-
паразитология	S	Y1/B3
паралич	S	B2- X5.2-
параллакс	S	Y1/M6/X3.4 N3/W2/W1
параллелепипед	S	O4.4
параллелограмм	S	O4.4
параллель	S	O4.4 W3 A6.1+
параллельный	A	O4.4 A6.1+ T1.1.2
параметр	S	N2 N3.1
парамнезия	S	B2-/X2
паранджа	S	B5
паранойя	S	B2-/X1 E5---
паратиф	S	B2-
параф	S	Q1.2
парафинолечение	S	B3
парафирование	S	Q1.2/G1.1
парафировать	V	Q1.2/G1.1
парашют	S	O2/M5
парашютизм	S	K5.1/M5
парашютист	S	M5/S2.2m K5.1/M5/S2.2m
парашютистка	S	M5/S2.1f K5.1/M5/S2.1f
парез	S	B2-
парень	S	S2.2m
парижский	A	Z2
паритет	S	A6.1+/G1.1
парк	S	M7/L3 M7/K1 M7/M3 M3
паркетчик	S	I3.2/C1/S2mf
паркинсонизм	S	B2-
парламент	S	G1.1
парламентаризм	S	G1.1/G1.2
парламентарий	S	G1.1/S2mf
парламентер	S	Q2.1/G3/S2mf Q2.1/S2mf
парламентский	A	G1.1
пармидин	S	B3
парник	S	O2 H1/L3
парный	A	N5
пароварка	S	O2/F1
паровоз	S	M3
пародист	S	K4/I3.2/S2mf K1/I3.2/S2mf
пародистка	S	K4/I3.2/S2.1f K1/I3.2/S2.1f
пародонтит	S	B2-
пародонтоз	S	B2-
пароход	S	M4
парсек	S	N3.3/W1
парсек	S	N3.3/W1
парсуна	S	C1
парта	S	H5/P1
партер	S	H5/K4 H2/K4 S5+/K4 M7 K5.1
партийный	A	G1.2
партия	S	G1.2 S5+/G1.2 K2 N5+ K5.2 S4/A1.2
партнер	S	K5.2/S2mf K1/S2mf S1.1.3+/S2mf S3.1/S2mf S3.2/S2mf
партнерство	S	I2.1/S5+ S1.1.3+ S3.1
партнерша	S	K5.2/S2.1f K1/S2.1f S1.1.3+/S2.1f S3.1/S2.1f S3.2/S2.1f
партнершип	S	I2.1/S5+
партократия	S	G2.1/S7.1+
парус	S	M4 O2 H1 W1
парусина	S	B5
парфюмерия	S	O1/B4 I4/B4
парча	S	B5
парша	S	B2- F4/L3 A5.1-/S2mf
пас	S	K5.2
паскаль	S	Z1 N3.5
паслен	S	L3
пасмо	S	B5
паспарту	S	O2/C1
паспорт	S	Q1.2/G1.1 Q1.2/Y1
паспортный	A	Q1.2/G1.1
пассаж	S	H1/I2.2 K2 Q4.1 Q4.3 A6.2- M1/L2
пассажир	S	M3/S2mf M4/S2mf M5/S2mf
пассажирский	A	M3 M4 M5
пассат	S	W4
пассив	S	I1.2 A5.1- Q3
пассивность	S	X5.2-
пассивный	A	X5.2- I1 Q3
пассировать	V	F1 K5.1
пассировка	S	F1 K5.1
пассит	S	B3
пастбище	S	M7/F4
пастеризация	S	O4.6+/O1.2
пастернак	S	L3/F1 Z1mf
пасти	V	F4/L2 A9+
пастись	V	F4/L2
пастух	S	F4/S2m
пастушеский	A	F4
пастушка	S	F4/S2.1f
пасть	S	B1/L2
пасть	V	M1 N5- S7.1- S6+ L1-
пасынок	S	S4m
пат	S	K5.2 F1
патака	S	I1
патент	S	Q1.2 A9+
патиссон	S	L3/F1
патока	S	F1
патологический	A	B2- A6.2-
патология	S	B2- Y1/B2- P1 A6.1-
патриарх	S	S9/S7.1+/S2.2m S4m/T3+ S7.1+/T3+/S2.2m
патриот	S	S6+/E2+/S2mf
патриотизм	S	S6+/E2+
патриотический	A	S6+/E2+
патриотка	S	S6+/E2+/S2.1f
патрон	S	G3 O2 S8+/S2m S7.1+/S2m S9/S2m
патронаж	S	B3
патронат	S	S8+/S7.1+ G1.1/S8+
патронник	S	G3 O2
пауза	S	T2-/T1.3 K2 Q3
пауэрлифтинг	S	K5.1
пахарь	S	F4/S2mf
пахать	V	F4
пахикарпин	S	B3
пахлава	S	F1
пахнуть	V	X3.5 X2.6+ W4 E1
пахта	S	F2
пациент	S	B2-/S2mf
пачка	S	O2 N5+ B5 W3
паштет	S	F1
певец	S	K2/I3.2/S2mf L2mf
певица	S	K2/I3.2/S2.1f
педагог	S	P1/I3.2/S2mf
педагогика	S	P1
педагогический	A	P1
педант	S	A4.2+/S2mf
педантизм	S	A4.2+/S1.2
педантичность	S	A4.2+/S1.2
педантичный	A	A4.2+/S1.2
педантка	S	A4.2+/S2.1f
педиатр	S	B3/I3.2/S2mf
педиатрия	S	Y1/B3
пейзаж	S	X3.4/M7 C1/W3 Q4.1 K2
пейзажист	S	C1/S2mf Q4.1/S2mf
пейзажистка	S	C1/S2.1f Q4.1/S2.1f
пейнтбол	S	K5.2
пелерина	S	B5
пеллагра	S	B2-
пелликула	S	B1 L2
пельмень	S	F1
пена	S	O1 O1.2/M4 O1.2/B4 B1 B1/L2
пенальти	S	K5.2
пенис	S	B1
пенистый	A	O4.1
пенициллин	S	B3
пенс	S	I1
пенсионер	S	T3+/S2mf
пенсионный	A	I1.1/T3+ T3+
пенсия	S	I1.1/T3+
пентагон	S	O4.4
пенька	S	O1.1/B5
пеньюар	S	B5
пеня	S	I1.1/G2.1
пепин	S	L3/F1 Z1
пепсин	S	B1
первенство	S	A5.1+ X9.2+ K5 T2+/N4
первичный	A	N4 T2+ A12+ S7.1-
первоначальный	A	T2+ N4 A12+ A11.1+++
первостепенный	A	A11.1+++ A5.1+++
первый	A-NUM	N1/N4 T1.2 T2+ A11.1+++ A5.1+++
пергамент	S	O1.1 Q1.2
перебивать	V	Q2.2 A1.1.2 L1- T2- A1.1.1
перебирать	V	A9+/X7+ A4.1 X2.1 X3.3 N5.2+ K5.2 A1.1.2- M1 Q4.1
перевал	S	W3 M7 M1 F4 A2.1+
перевод	S	M1 I1 Q3 A2.1+ N5.2+
переводить	V	M1 M2 I1 Q3 A2.1+ N5.2+ L1-
переводной	A	I1 C1 Q3 P1
переводчик	S	Q3/S2mf
перевозить	V	M2
перевозка	S	M2
переворот	S	G1.2 A2.1+++ W3 M1/K5.1 M5 M2
перевязь	S	B5 B3
перегар	S	X3.5/F2 X3.1/F2 O4.1
перегной	S	W3/F4
переговорный	A	Q2.2
переговоры	S	Q2.2
перегонка	S	F2/A1.1.1 A1.1.1
перегонный	A	F2/A1.1.1 A1.1.1
перед	PR	Z5
передавать	V	A9- Q2.1 Q1.3 A6.1+
передаточный	A	A9- O2
передача	S	A9- Q4.3 O2
передвигать	V	M2 I3.1 A2.1+
передвижение	S	M1 M2 M3 I3.1
передвижник	S	C1/S2mf
передел	S	A9-/N5.1- F4/T1.1.1 I4 A12-
переделка	S	A1.1.1 A2.1+ O4.1 A12-
переделывать	V	A1.1.1 A2.1+
переделять	V	A9-/N5.1- N2 A4.1
передний	A	M6
переезд	S	M1 M3 M6/A2.1+
переезжать	V	M1 M6/A2.1+
переживать	V	A3+ T2++ L1+ E6- E1
пережиток	S	A5.1-/T1.1.1
переигровка	S	K5.2
перекладина	S	O2 O2/K5.1
перекресток	S	M3
перекрывать	V	A1.1.1 H1 A10- X3.2+ X9.2+/N5.2+ A1.7+ T2- K5.2
перекупать	V	I2.2 B4
перекупка	S	I2.2
перекупщик	S	I2.2/S2mf
перекупщица	S	I2.2/S2.1f
перекупывать	V	B4
перелатаный	A	O4.2-
перелог	S	F4
перелом	S	A2.1+ B2- A1.1.2
перемалывать	V	F4 A1.1.1
перемена	S	A2.1+ T1.3/K1/P1 B5
переменный	A	A2.1+
перемет	S	W4 A1.1.1 M1/N3.8+ O2 H2 B5
перемещать	V	M2 M6/A2.1+ I3.1
перемещение	S	M2 M1 M6 I3.1/A2.1+ W1
перемирие	S	G3- E3+
перемножать	V	N2
перенашивать	V	M2 B5 B2
перенос	S	M2 Q1.2 A2.1+ X2.2+ N2 Q3
переносить	V	M2 Q3 T1.1.3 A2.1+ S1.2.5+
переносица	S	B1
переоборудование	S	A2.1+/A9/O2
переоборудовать	V	A2.1+/A9/O2
перепивать	V	F2+++
перепись	S	Q1.2/G1.1
переплетение	S	A1.1.1 O4.4 A6.3+ B5
переплетчик	S	I3.2/Q4.1/S2mf
переполнять	V	N5.2+ E1+
перепродавать	V	I2.2
перепродажа	S	I2.2
перепутье	S	M3 X6
перерабатывать	V	A1.1.1 I4 B1 X2 A5.1+ I3.1 B2-/I3.1
переработка	S	A1.1.1 I4 B1 X2 A5.1+ I3.1 I3.1/T1.3+
перерывать	V	A1.1.2 T2- Q2.2 A1.1.1 X2.4
пересекать	V	M1 M3 M4 M5 O4.4 A1.7+ A1.1.2
переселенец	S	M1/M7/H4/S2mf
переселять	V	M1/M7/H4
пересматривать	V	X2.1 G2.1 X2.4 X3.4 Q4.3/N6+
пересмотр	S	G2.1 X2.4 X3.4 Q4.3/N6+
переставать	V	T2-
перестраивать	V	H1/A2.1+ A2.1+ G3 K2
перестрелка	S	G3
перестройка	S	A2.1+/S1.1.1 H1/A2.1+ G3 K2 Q4.3
переулок	S	M3/H3
переустраивать	V	A2.1+
переустройство	S	A2.1+
переход	S	A2.1+ M1
переходить	V	M1 A2.1+ P1
переходный	A	M1 A2.1+ A5.1/P1 Q3
перец	S	F1/L3 L3 X5.2+ S1.2.1-/S2mf
перечень	S	Q2.2/N4 Q1.2/N4
перечисление	S	N1/N4 Q2.2/N4 Q1.2/N4 A4.1 I1.1
перечислять	V	N1/N4 Q2.2/N4 Q1.2/N4 A4.1 I1.1
перечница	S	O2/F1 S1.2.1-/S2.1f
периартрит	S	B2-
перигей	S	W1
перигелий	S	W1
перикард	S	B1
перикардит	S	B2-
перилимфа	S	B1
периметр	S	N2/O4.4
период	S	T1.3 Q3 K2 N2
периодически	ADV	N6
периодонтит	S	B2-
периостит	S	B2-
перистальтика	S	B1
перитол	S	B3
перитонит	S	B2-
периферийный	A	Y2 M7/N3.3+++
периферия	S	N3.3+++ M7
перицентр	S	W1
перкаль	S	B5
перколятор	S	O2/F2
перлюстрация	S	G1.1/G2.1
пермский	A	Z2
пермяцкий	A	Z2
перо	S	L2 O2/Q1.2 L3
пероноспороз	S	B2-/L3
перпендикуляр	S	O4.4
перпендикулярный	A	O4.4
персидский	A	Z2
персик	S	F1/L3 L3 S2.1f/O4.2+
персиковый	A	L3/F1 O4.3
персона	S	S2mf S1.2 A11.1+/S2mf
персонаж	S	K4/S2mf Q4.1/S2mf
персонал	S	I3.1/S5+ I3.2/S5+
персонализация	S	A1.2/S5-
персональный	A	S5-
перспектива	S	X3.4 C1 X2.6+ O4.4
перспективный	A	A5.1+/X2.6+ X3.4 C1
перуанский	A	Z2
перфокарта	S	Y2
перфолента	S	Y2
перфоратор	S	O2 O2/I4
перхоть	S	B1 B2-
перцовка	S	F2
перчатка	S	B5
пес	S	L2m A5.1-/S2m
песета	S	I1
песнопение	S	K2 K2/S9
песнь	S	K2 Q3
песня	S	K2 Q3
песо	S	I1
песок	S	O1.1 W3 F1
пессимизм	S	E4.1-/S1.2 X2.6+/A5.1-
пессимист	S	E4.1-/S2mf X2.6+/A5.1-/S2mf
пессимистический	A	E4.1- X2.6+/A5.1-
пессимистичный	A	E4.1- X2.6+/A5.1-
пессимистка	S	E4.1-/S2.1f X2.6+/A5.1-/S2.1f
петербургский	A	Z2
петиция	S	Q1.2/G1.1
петрушка	S	L3/F1 K4 E4.1+/S2.2m
петух	S	L2m E3-/S2.2m O4.6+ X3.2/K2
петь	V	K2 X3.2
петя	S	Z1m L2m
печалить	V	E4.1-
печаль	S	E4.1-
печальный	A	E4.1- A5.1-
печатать	V	Q1.2 Q4.2 Q1.2/Y2 C1 B5 Q1.1
печатник	S	I3.2/Q4.1/S2mf
печатный	A	Q1.2 Q4.1 Q4.2
печать	S	O2/Q1.2 Q1.1 Q4.2 Q4.1
печень	S	B1 F1
печенье	S	F1
печка	S	O2/F1 O4.6+
печорский	A	Z2
печь	S	O2/F1 O4.6+
пешка	S	K5.2 S7.1-/S2mf
пещера	S	W3 H1
пиала	S	O2/F2
пиастр	S	I1
пивбар	S	F2/H1
пивной	A	F2
пиво	S	F2
пивовар	S	F2/I3.2/S2m
пивоварение	S	F2/A1.1.1
пивоваренный	A	F2/A1.1.1
пигмент	S	O4.3 O1/O4.3
пиджак	S	B5
пиджак	S	B5
пиелит	S	B2-
пиелонефрит	S	B2-
пижама	S	B5
пик	S	W3 N5+++
пикет	S	S5+/G1.2 G3 M7/W3 O2 K5.2
пиксель	S	Y2/C1/N3.1
пикули	S	F1
пикуль	S	L3/F1 Z1 N3.5
пилить	V	A1.1.1 Q2.2/E2- K2/A5.1-
пилокарпин	S	B3
пилороспазм	S	B2-
пилостав	S	I3.1/S2mf
пилот	S	M5/I3.2/S2mf M3/K5.1/S2mf
пилотка	S	B5
пим	S	B5
пинакотека	S	C1
пинетка	S	B5
пинта	S	N3.4
пинцет	S	O2/B3
пиодермия	S	B2-
пионерский	A	G1.2 T2+
пипольфен	S	B3
пирамида	S	H1 O4.4 K5.1 O2 B1 K5.2
пирамидон	S	B3
пиренейский	A	Z2
пирог	S	F1 I1.1+
пирожный	A	F1
пирожок	S	F1
пиромания	S	B2-/O4.6+/G2.1-
пирометаллургия	S	I4/O1
пиротехник	S	G3/I3.2/S2mf K1/I3.2/S2mf
пирушка	S	F2+++
писатель	S	Q4.1/S2mf
писать	V	Q1.2 Q4.1 C1 B1
пистолет	S	G3
пистоль	S	I1 G3
письменность	S	Q1.2 Q4.1
письменный	A	Q1.2 Q4.1
письмо	S	Q1.2 C1
питание	S	F1 S8+ Y1
питать	V	F1/B1 X2.2+ A9- S8+ E1
питаться	V	F1/B1 S8+
питерский	A	Z2
пить	V	F2 X5.2+
питьевой	A	F2
пифос	S	O2
пицца	S	F1
пища	S	F1 S8+
пищеварение	S	B1
пищевод	S	B1
пищевой	A	F1
плав	S	M4 I4 Z2
плавание	S	M4 K5.1/M4
плавать	V	M4 M5 M1 E1 X2.2-
плагиат	S	G2.2-/A5.4
плазма	S	B1 O1.3 O1.1
плакат	S	C1 Q1.2
плакать	V	E4.1- X3.2/E4.1-
плакирование	S	A1.1.1/O1.1 F4
плакировать	V	A1.1.1/O1.1 F4
плакировка	S	A1.1.1/O1.1 F4
плакса	S	E4.1-/S2mf
плаксивость	S	E4.1-/S1.2 X3.2/E4.1-
плаксивый	A	E4.1-/S1.2 X3.2/E4.1-
пламя	S	O4.6+ X5.2+
план	S	C1/H1 X7+ Q1.2/X7+ G3 N4 X3.4
планеризм	S	Y1/M5 K5.1/M5
планерист	S	M5/S2.2m K5.1/M5/S2.2m
планеристка	S	M5/S2.1f K5.1/M5/S2.1f
планета	S	W1
планиметрия	S	Y1/O4.4
планирование	S	C1/H1 X7+ M5
планировать	V	C1/H1 X7+ M5
планировщик	S	I3.2/S2mf
планка	S	O2 K5 A5.1
плановик	S	S7.1+/I3.2/S2mf
плановый	A	X7+ C1/H1 Q3
плантаж	S	F4
плантатор	S	A9+/F4/S2.2m
плантация	S	F4
пласт	S	O2 W3 F4
пластик	S	O1.1
пластика	S	C1 O4.2+/B1 B1/K1 B3
пластиковый	A	O1.1
пластинка	S	K3 O2 C1 L3
пластичность	S	O4.2+/B1 C1 O4.5 A2.1+
пластичный	A	O4.2+/B1 C1 B3 O4.5 A2.1+
пласткожа	S	O1.1/B5
пластырь	S	O2/B3
плата	S	I1.3 I1.2 S1.1.2
платеж	S	I1.1 I1.2
платежеспособность	S	I1.1
платежеспособный	A	I1.1
платежный	A	I1.1
плательщик	S	I1.1/S2mf
плательщица	S	I1.1/S2.1f
платить	V	I1.2 A9- I1.1/I3.1 S1.1.2
платный	A	I1.3
плато	S	W3
платок	S	B5
платформа	S	M7 N3.5 M3/M7 W3 G1.2 B5 Y2
платье	S	B5
плафон	S	O2/W2 C1/H2
плахта	S	B5
плацента	S	B1
плащ	S	B5
плебисцит	S	G1.2 G2.1
плевра	S	B1
плеврит	S	B2-
плед	S	B5
плейон	S	L3 W1
племя	S	S5+ L2
племянник	S	S4m
племянница	S	S4f
плен	S	A1.7+ S7.1-
пленарный	A	S1.1.3+++
пленка	S	B1 O1.1 A10- C1 Q4.3 K3
пленум	S	G1.1/S1.1.3+++
пленэр	S	C1
плетение	S	A1.1.1 O4.1
плетенка	S	O2 F1
плечо	S	B1 O2 W3
плеяда	S	S5+ S5+/A11.1+ W1
плис	S	B5
плиссе	S	B5
плита	S	O2 O2/F1
плиточник	S	I3.2/C1/S2mf
плов	S	F1
пловец	S	M4/S2.2m K5.1/M4/S2.2m
пловчиха	S	M4/S2.1f K5.1/M4/S2.1f
плод	S	L3 F1 A2.2 B1
плодоводство	S	Y1/L3 F4/L3
плодородность	S	F4/L3
пломба	S	O2/Q1.1 B3
пломбир	S	F1 O2
плоский	A	O4.4 A6.2+ X5.2-
плоскогорье	S	W3
плоскость	S	O4.4 O2 X4.1
плотник	S	I3.2/H1/S2mf
плотность	S	O4.5 N5
плотный	A	O4.5 N5+ O4.2 F1/E4.2+
плоттер	S	O2/Y2
плохой	A	A5.1- X9.1- G2.2- B2-
площадка	S	M7 N3.6 H2 H5/K4
площадь	S	N3.6 H3 H4
плуг	S	O2/F4 O2
плут	S	G2.1-/S2.2m G2.2-/S2.2m
плутовать	V	G2.1- G2.2-
плутовка	S	G2.1-/S2.1f G2.2-/S2.1f
плутовской	A	G2.1- G2.2-
